"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"132","132","420","Inf","25","1","21","1800","Curve 102","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6.8882200787839","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","132","Inf","Inf","0","288",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"6.88327004952251",NA,"Inf","6.88327004952251",NA,"12.1681194440945",NA,"Inf","12.1681194440945","4","8","1","1","","",NA,"0.00495002926139065","FALSE","TRUE","FALSE","Aj"
"182","182","420","Inf","25","1","21","1800","Curve 102","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.76020212555547","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","182","Inf","Inf","0","238",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"8.75467447098972",NA,"Inf","8.75467447098972",NA,"13.6754024291447",NA,"Inf","13.6754024291447","4","8","1","1","","",NA,"0.00552765456575166","FALSE","TRUE","FALSE","Aj"
"240","240","420","Inf","25","1","21","1800","Curve 102","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10.2166756021205","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","240","Inf","Inf","0","180",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"10.2116742973124",NA,"Inf","10.2116742973124",NA,"14.8489120255983",NA,"Inf","14.8489120255983","4","8","1","1","","",NA,"0.00500130480806327","FALSE","TRUE","FALSE","Aj"
"388","388","420","Inf","25","1","21","1800","Curve 102","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12.3247540473535","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","388","Inf","Inf","0","32",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"12.322028715531",NA,"Inf","12.322028715531",NA,"16.548652215649",NA,"Inf","16.548652215649","4","8","1","1","","",NA,"0.00272533182246271","FALSE","TRUE","FALSE","Aj"
"473","473","420","Inf","25","1","21","1800","Curve 102","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13.032618245346","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","473","Inf","Inf","0","-53",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"13.0310591509537",NA,"Inf","13.0310591509537",NA,"17.1197257361217",NA,"Inf","17.1197257361217","4","8","1","1","","",NA,"0.00155909439227031","FALSE","TRUE","FALSE","Aj"
"659","659","420","Inf","25","1","21","1800","Curve 102","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14.0196413055984","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","659","Inf","Inf","0","-239",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"14.0200460115972",NA,"Inf","14.0200460115972",NA,"17.9162842193583",NA,"Inf","17.9162842193583","4","8","1","1","","",NA,"-0.000404705998789723","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 102","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14.6333841943656","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","853","Inf","Inf","0","-433",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"14.6352083950555",NA,"Inf","14.6352083950555",NA,"18.4117537090065",NA,"Inf","18.4117537090065","4","8","1","1","","",NA,"-0.00182420068992073","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 102","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15.0321248172089","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","1044","Inf","Inf","0","-624",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"15.0349527971687",NA,"Inf","15.0349527971687",NA,"18.7337193561763",NA,"Inf","18.7337193561763","4","8","1","1","","",NA,"-0.00282797995982698","FALSE","TRUE","FALSE","Aj"
"1329","1329","420","Inf","25","1","21","1800","Curve 102","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15.4272369224421","1","16","0","0.0800438356926795","0","0.134382748559583","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","1329","Inf","Inf","0","-909",NA,NA,NA,NA,"21.3646803501915","81.1999585533771","3.31185286053331",NA,NA,"81.2827536697596","3.31539498255661",NA,NA,NA,"15.4311229257918",NA,"Inf","15.4311229257918",NA,"19.0528061806002",NA,"Inf","19.0528061806002","4","8","1","1","","",NA,"-0.00388600334972899","FALSE","TRUE","FALSE","Aj"
"25","25","420","Inf","25","1","21","1800","Curve 103","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.77467451901636","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","25","Inf","Inf","0","395","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","-1.77486607956764",NA,"Inf","Inf","-1.77486607956764","0.849408750717989",NA,"Inf","Inf","0.849408750717989","4","8","1","1","","",NA,"0.000191560551278336","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 103","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.50807242865363","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","33","Inf","Inf","0","387","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","-1.5082701356541",NA,"Inf","Inf","-1.5082701356541","1.10737360783715",NA,"Inf","Inf","1.10737360783715","4","8","1","1","","",NA,"0.000197707000469283","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 103","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.24797455746706","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","41","Inf","Inf","0","379","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","-1.24817826096346",NA,"Inf","Inf","-1.24817826096346","1.35904496602624",NA,"Inf","Inf","1.35904496602624","4","8","1","1","","",NA,"0.000203703496399754","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 103","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.05702766058603","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","47","Inf","Inf","0","373","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","-1.05723576631873",NA,"Inf","Inf","-1.05723576631873","1.54380566653029",NA,"Inf","Inf","1.54380566653029","4","8","1","1","","",NA,"0.000208105732699693","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 103","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.869511843258521","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","53","Inf","Inf","0","367","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","-0.869724272124779",NA,"Inf","Inf","-0.869724272124779","1.72524644577796",NA,"Inf","Inf","1.72524644577796","4","8","1","1","","",NA,"0.000212428866258607","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 103","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.415139715463019","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","68","Inf","Inf","0","352","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","-0.415362619773012",NA,"Inf","Inf","-0.415362619773012","2.1648980661618",NA,"Inf","Inf","2.1648980661618","4","8","1","1","","",NA,"0.000222904309993721","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 103","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.037196602000545","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","81","Inf","Inf","0","339","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","-0.0374282197011231",NA,"Inf","Inf","-0.0374282197011231","2.53059677891708",NA,"Inf","Inf","2.53059677891708","4","8","1","1","","",NA,"0.000231617700578113","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 103","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.677849340460792","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","107","Inf","Inf","0","313","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","0.677601237542305",NA,"100.386755435816","Inf","0.677601237542305","3.22247704185765",NA,"126.663545821855","Inf","3.22247704185765","4","8","1","1","","",NA,"0.000248102918487092","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 103","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.31844178723744","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","132","Inf","Inf","0","288","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","1.31817891560907",NA,"30.3095168780408","Inf","1.31817891560907","3.84231591401171",NA,"38.1857903531142","Inf","3.84231591401171","4","8","1","1","","",NA,"0.000262871628368355","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 103","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.47903709760185","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","182","Inf","Inf","0","238","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","2.47874746871851",NA,"16.6706704243605","Inf","2.47874746871851","4.96531087254325",NA,"20.9657265172721","Inf","4.96531087254325","4","8","1","1","","",NA,"0.000289628883334725","TRUE","FALSE","FALSE","Ac"
"240","240","420","Inf","25","1","21","1800","Curve 103","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.65523520785645","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","240","Inf","Inf","0","180","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","3.65491846199922",NA,"12.960544290303","Inf","3.65491846199922","6.10340313972251",NA,"16.2814147549487","Inf","6.10340313972251","4","8","1","1","","",NA,"0.0003167458572233","TRUE","FALSE","FALSE","Ac"
"388","388","420","Inf","25","1","21","1800","Curve 103","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6.04003577090056","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","388","Inf","Inf","0","32","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","6.03966404402098",NA,"10.2395947868075","Inf","6.03966404402098","8.41094219789848",NA,"12.8460124792927","Inf","8.41094219789848","4","8","1","1","","",NA,"0.000371726879583534","TRUE","FALSE","FALSE","Ac"
"473","473","420","Inf","25","1","21","1800","Curve 103","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.11632134865148","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","473","Inf","Inf","0","-53","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","7.11592480825821",NA,"9.65022378340613","Inf","7.11592480825821","9.45235884585563",NA,"12.1018875024457","Inf","9.45235884585563","4","8","1","1","","",NA,"0.000396540393269973","TRUE","FALSE","FALSE","Ac"
"659","659","420","Inf","25","1","21","1800","Curve 103","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.97043767763792","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","659","Inf","Inf","0","-239","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","8.96999839102389",NA,"8.98456050681985","Inf","8.96999839102389","11.2464064965643",NA,"11.2614378240274","Inf","11.2464064965643","4","8","1","1","","",NA,"0.000439286614032142","TRUE","FALSE","FALSE","Ac"
"853","853","420","Inf","25","1","21","1800","Curve 103","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.6419049487098","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","853","Inf","Inf","0","-433","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","10.403177829639",NA,"8.64013640353737","Inf","8.64013640353737","12.6331865191005",NA,"10.8265766306509","Inf","10.8265766306509","4","8","1","1","","",NA,"0.00176854517243008","FALSE","FALSE","TRUE","Ap"
"1044","1044","420","Inf","25","1","21","1800","Curve 103","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.44003346715489","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","1044","Inf","Inf","0","-624","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","11.4867091008662",NA,"8.43917700069514","Inf","8.43917700069514","13.6816382902081",NA,"10.5728503527645","Inf","10.5728503527645","4","8","1","1","","",NA,"0.000856466459751459","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 103","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.25614764808131","14","0","3","0.246141620691213","0","0.526099159058649","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","1329","Inf","Inf","0","-909","0.443188162873407","0","0.619718523688837","0","20.5710699473131",NA,"1.9232879454377","3.18739898683332","21.7108399829566",NA,"1.92534495729045","3.19037202043228","21.7389385537145","12.7075810149138",NA,"8.25535179327588","Inf","8.25535179327588","14.862984278616",NA,"10.3407572782404","Inf","10.3407572782404","4","8","1","1","","",NA,"0.000795854805435425","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 104","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-3.03073847928531","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","25","Inf","Inf","0","395",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","-3.03069556910303","-3.54049844381986",NA,"-2.58561956288076","-3.03069556910303","3.31816798104796","7.1188931423293",NA,"0","3.31816798104796","4","8","1","1","","",NA,"-4.29101822843059e-05","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 104","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.97626640784071","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","33","Inf","Inf","0","387",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","-1.97649791119613","-1.35214219894198",NA,"Inf","-1.97649791119613","4.32589332930328","8.75997673987139",NA,"Inf","4.32589332930328","4","8","1","1","","",NA,"0.000231503355424989","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 104","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.947520006658061","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","41","Inf","Inf","0","379",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","-0.948019228758248","0.558375904223967",NA,"Inf","-0.948019228758248","5.30903347447369","10.1927050395947",NA,"Inf","5.30903347447369","4","8","1","1","","",NA,"0.000499222100187602","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 104","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.192281480147951","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","47","Inf","Inf","0","373",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","-0.192977243893466","1.83931669915781",NA,"Inf","-0.192977243893466","6.03079086165662","11.1533031747972",NA,"Inf","6.03079086165662","4","8","1","1","","",NA,"0.00069576374551561","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 104","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.549386344200074","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","53","Inf","Inf","0","367",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","0.548497570419494","3.00888903902404",NA,"Inf","0.548497570419494","6.73957916133815","12.0303843116487",NA,"Inf","6.73957916133815","4","8","1","1","","",NA,"0.000888773780580276","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 104","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.34653173848912","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","68","Inf","Inf","0","352",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","2.34517527946701","5.53155357153562",NA,"Inf","2.34517527946701","8.45705373213859","13.9221710790435",NA,"Inf","8.45705373213859","4","8","1","1","","",NA,"0.0013564590221149","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 104","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.84138294989099","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","81","Inf","Inf","0","339",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","3.83963747401354","7.34913649731553",NA,"Inf","3.83963747401354","9.88563538773056","15.2852057922679",NA,"Inf","9.88563538773056","4","8","1","1","","",NA,"0.00174547587744822","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 104","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6.66955273317888","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","107","Inf","Inf","0","313",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","6.6670712604965","10.2459936288117",NA,"Inf","6.6670712604965","12.5884271040484","17.4576056170444",NA,"Inf","12.5884271040484","4","8","1","1","","",NA,"0.00248147268238164","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 104","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9.20324196039121","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","132","Inf","Inf","0","288",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","9.20010112588871","12.3768568666156",NA,"Inf","9.20010112588871","15.0097931392487","19.0555742824984",NA,"Inf","15.0097931392487","4","8","1","1","","",NA,"0.0031408345025028","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 104","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13.7936611103827","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","182","Inf","Inf","0","238",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","13.7893256751007","15.4415674976726",NA,"Inf","13.7893256751007","19.3967104050855","21.3538501503387",NA,"Inf","19.3967104050855","4","8","1","1","","",NA,"0.00433543528201419","TRUE","FALSE","FALSE","Ac"
"240","240","420","Inf","25","1","21","1800","Curve 104","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17.7855656596362","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","240","Inf","Inf","0","180",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","18.4402467964538","17.8153363297261",NA,"Inf","17.8153363297261","23.8426044663845","23.1339776335845",NA,"Inf","23.1339776335845","4","8","1","1","","",NA,"-0.0297706700899631","FALSE","TRUE","FALSE","Aj"
"388","388","420","Inf","25","1","21","1800","Curve 104","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","21.2459338875415","10","7","0","0.00967009417493162","0","0.0513497110968456","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","388","Inf","Inf","0","32",NA,NA,NA,NA,"28.3533263593372","125.189853287303","2.58285712279572",NA,"84.8121873152452","125.317502471582","2.58561956288076",NA,"84.9219528170996","27.8702222505682","21.2346410248617",NA,"Inf","21.2346410248617","32.8568772901398","25.698169301792",NA,"Inf","25.698169301792","4","8","1","1","","",NA,"0.0112928626797739","FALSE","TRUE","FALSE","Aj"
