"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","VcMax","J","TPU","gm","rL","ag","as","J_lower","J_upper","rL_lower","rL_upper","TPU_lower","TPU_upper","VcMax_lower","VcMax_upper","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","25","1","21","1800","Curve 50","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.240026822236832","0","20.7351866559591","1.38782163587865","13.1944853028655","102.184344941168","33.5005783926874","20.7562964034262","1.59306310839719","Inf","1.38929839227415","0","4.71028866305064e-06",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.000155737700731922","9.16104121952484e-06","0.00302672119950365","0.00376270817282062","-134.965452034276"
"420","Inf","25","1","21","1800","Curve 51","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0.954872274370864","0","156.460543251201","0.959673549288418","11.4799934792519","114.946847799816","114.585439498433","156.624807128745","12.0214476047383","Inf","0.961708857872497","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","7.23918726905283","0.425834545238402","0.652559993593234","0.811238518285626","47.7309353354968"
"420","Inf","25","1","21","1800","Curve 52","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0.317005216234829","0","178.114998977631","0.54018163130153","4.25324213741347","76.7479172494495","76.5068353138877","105.531395673391","4.25744398247545","Inf","0.54146880901182","0","0.23774335235821",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.76226275950474","0.103662515264985","0.321966636881812","0.400257049169058","23.7114601958386"
"420","Inf","25","1","21","1800","Curve 53","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0.00213267614017241","0","100.411179834139","2.23705844125012","8.15269797496498","119.838146443595","119.378184962458","100.511996868693","7.71416594962416","Inf","2.23903785808482","0","6.07044148309502e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.670796854670001","0.03945863851","0.198641985768367","0.246944390992643","7.29137133455148"
"420","Inf","25","1","21","1800","Curve 54","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.143195501356386","0","182.245476112282","1.15457853371045","8.81778024746105","99.1274607584346","98.8430875021796","151.005700442581","8.82661090776538","Inf","1.15763238142041","0","0.107389670460804",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","6.12114452542653","0.36006732502509","0.600056101564754","0.745967616006006","44.8790178609673"
"420","Inf","25","1","21","1800","Curve 55","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0.55826843863586","0","199.344872301142","2.24712956093019","2.04906829217449","48.5660609831102","45.4922374227001","32.7919378130228","2.87697102055049","Inf","1.74285007306586","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","35.0920093033553","2.06423584137384","1.43674487692626","1.78610824530357","74.5648319194527"
"420","Inf","25","1","21","1800","Curve 56","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0.610350036266027","0","111.509708676161","0.888459517303854","6.41933203082532","50.0175754955271","49.8835288568839","110.21277051701","6.12460446872461","Inf","0.888016782277998","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.72046433270446","0.101203784276733","0.318125422242129","0.395481792789097","23.303384939545"
"420","Inf","25","1","21","1800","Curve 57","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.702976201183628","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","68.6965424682216","43.647691541251","3.3429153120098","Inf","0.642390882758932","0","0.00961696462718136",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00277611309272127","0.000163300770160075","0.0127789189746267","0.0158862807957091","-85.9946761811433"
"420","Inf","25","1","21","1800","Curve 58","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.907551400089869","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","37.674936364808","112.623490895873","7.82107553968213","Inf","2.06429270710709","0.31671692078811","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0185689706715622","0.00109229239244483","0.0330498470865575","0.0410863510532304","-53.6871934115125"
"420","Inf","25","1","21","1800","Curve 59","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0.194746993877925","0","197.766620524414","1.99266127483454","13.0077902130783","78.8977880420862","83.0280444703448","188.26204715004","14.4335056040437","Inf","6.26454549070532","0.901044493568047","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0659357476392508","0.00387857339054417","0.062278193539506","0.0774219534518183","-32.1449837597824"
"420","Inf","25","1","21","1800","Curve 60","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.608446430187905","0","86.2565711016534","0.714492705143057","6.68821660261601","26.0023044870468","26.0618942966161","78.6006509117448","5.30879032084776","Inf","0.800259120547833","0.0543093004045981","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.772630189742852","0.045448834690756","0.213187323006683","0.265026617830061","9.69405246202986"
"420","Inf","25","1","21","1800","Curve 61","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0.474974972562632","0","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","65.1348367443457","150.91504524686","10.8125552384019","Inf","4.37376604180857","0.733179234901274","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0380329157415946","0.00223723033774086","0.0472993693165232","0.0588008315816232","-41.4988726579447"
"420","Inf","25","1","21","1800","Curve 62","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","35.4651018053797","66.8352418408483","2.61352405508798","Inf","1.69137544790767","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.429710860901898","0.0252771094648175","0.158987765141905","0.197647726317189","-0.2796428405738"
"420","Inf","25","1","21","1800","Curve 63","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","42.5471742146162","63.5514460044344","4.87758955046479","Inf","1.01128262401351","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.37026772487939","0.0806039838164349","0.283908407442321","0.352944461878712","19.4343876662609"
"420","Inf","25","1","21","1800","Curve 64","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.507408231323352","0","46.5368843053235","0.780152991041541","7.01139610361308","93.1174149924191","76.2219786707454","47.6714517807519","3.66697098115771","Inf","0.983680414703431","0.0561184857826057","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.018430959652587","0.001084174097211","0.0329267990732625","0.0409333823009878","-53.8140151748549"
"420","Inf","25","1","21","1800","Curve 65","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0.46373512941529","0","142.267991616158","1.97461963776965","11.8457078598626","102.788901862223","102.466748377235","142.421867499066","10.9308613543235","Inf","1.97843448107232","0.000130010057174395","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","6.14528730846778","0.361487488733399","0.601238296130078","0.747437276691483","44.9459367249422"
"420","Inf","25","1","21","1800","Curve 66","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.392897896670038","0","23.3001215967583","1.76938556001987","4.04598854679614","90.3458557069534","37.5238758942392","23.3232154136761","1.80395085000201","Inf","1.77112521637814","0","8.50208484757553e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00017286321920932","1.01684246593718e-05","0.00318879674162085","0.00396419450959942","-133.191885302129"
"420","Inf","25","1","21","1800","Curve 67","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0.805448792935349","0","149.800930655724","2.2841241924162","8.63090450236574","67.7477967186132","67.6020116787605","153.39556180223","8.43295178478108","Inf","2.28881580768587","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.25907867833772","0.191710510490454","0.437847588197599","0.544315974273109","34.1638404842948"
"420","Inf","25","1","21","1800","Curve 68","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0.82336376863881","0","144.421489509125","0.623696461939253","13.8588419516012","59.4678784629796","61.3393001255953","152.766075488859","11.0778483075444","Inf","2.60092837417914","0.564033685435891","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.031617700825831","0.00185986475446065","0.043126149311765","0.0536128383758211","-44.639365482498"
"420","Inf","25","1","21","1800","Curve 69","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0.217075384141644","0","27.512877238472","1.72852930875728","2.89141081430018","39.6797164354939","35.5608023377436","24.6861340729044","1.78818998784166","Inf","1.11759392332102","0","0.281907254139544",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.85701452743034","0.109236148672373","0.330508923740907","0.410876505161426","24.6017750718752"
"420","Inf","25","1","21","1800","Curve 70","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.621227525337599","0","178.579254561057","0.513918502442539","8.34588497957215","85.8010529525345","85.5989241273066","171.233642555422","8.35489125268732","Inf","0.518171443699065","0","0.465866089367156",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","5.48022992312279","0.322366466066046","0.567773252334104","0.705834768401139","42.9987832465211"
"420","Inf","25","1","21","1800","Curve 71","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15","0","2","0","0.882706358397845","0","114.261742903874","2.04977608161047","7.08464369934052","40.6963540797587","40.6432493796848","109.839068921844","7.01604229488065","Inf","2.05842889619568","0.000793579053186488","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.0566052746025","0.12097678085897","0.347817165848626","0.43239347343936","26.3372471550021"
"420","Inf","25","1","21","1800","Curve 72","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.299123446296435","0","73.4994484263938","1.47273957212688","14.4125886028633","36.4359190368559","37.5780360385134","78.63647746288","5.70722570555849","Inf","2.69335868655829","0.568281937014867","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00939316417600072","0.000552539069176513","0.0235061496033807","0.0292219783040106","-65.2728589027646"
"420","Inf","25","1","21","1800","Curve 73","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0.817810224281857","0","109.75503157645","1.68638925284613","14.849156013187","80.52620842529","80.2737326109383","109.873275821054","8.43354501563676","Inf","1.68942803179595","0.000108233120895984","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.56690804110332","0.209818120064901","0.458059079229854","0.569442154545156","35.6981684149583"
"420","Inf","25","1","21","1800","Curve 74","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","1","4","0","0.382825788764749","0","198.759701580508","1.92082270042039","12.8862114089727","105.343547344906","109.756461637396","204.52644992295","14.3047210872342","Inf","6.58824895302048","0.745226268146954","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0911169002551713","0.0053598176620689","0.0732107755871286","0.0910129362709057","-26.6461203577705"
"420","Inf","25","1","21","1800","Curve 75","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0.314151517961873","0","45.637805071217","2.47989265105454","17.9599283963628","30.28113026754","30.19425104683","45.686897195769","3.50660850661187","Inf","2.48309689325413","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.721202119204246","0.042423654070838","0.205970031972707","0.256054347782981","8.5230738433403"
"420","Inf","25","1","21","1800","Curve 76","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0.761891285103047","0","42.9846251097508","2.43961061000824","16.9222248111665","64.2185797259444","63.9559061920661","43.0249967043841","3.32166101010713","Inf","2.44139043709337","0","0.00028350814836669",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00956792074761262","0.000562818867506625","0.0237238038161384","0.0294925579944449","-64.9594859228787"
"420","Inf","25","1","21","1800","Curve 77","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.77516133498284","0","28.2448631320614","1.96469097393332","11.1044739179872","110.640298758051","46.8633709789397","28.2723234826587","2.16979218349567","Inf","1.96646051526281","0","0.000174624773031956",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00101507073198374","5.97100430578669e-05","0.00772722738489472","0.00960620411260697","-103.098265417956"
"420","Inf","25","1","21","1800","Curve 78","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","1","6","0","0.598773919926025","0","116.315639481321","2.08668349529849","5.68535807717592","81.9181932134088","86.5952610000345","131.252091740052","8.02530553536591","Inf","7.02406271569431","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","7.13223159641218","0.41954303508307","0.647721417804807","0.805223379307212","47.4778942096151"
"420","Inf","25","1","21","1800","Curve 79","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.980676715779118","0","40.9318831964629","1.9813599528512","8.46107907313854","75.6059981166618","71.6736074705571","46.6132672096851","3.56458681430294","Inf","3.27823513702636","0.368067200376504","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0572661556981916","0.00336859739401127","0.0580396191752777","0.0721527141165254","-34.5414898928467"
"420","Inf","25","1","21","1800","Curve 80","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0.0113398479961324","0","123.836099298485","1.93775349928532","3.88465631760657","67.0776183105772","60.7244873790241","53.7794882663795","3.932413725293","Inf","1.09244364299107","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","24.661148891438","1.45065581714341","1.20443174034206","1.49730512137452","68.5681777406868"
"420","Inf","25","1","21","1800","Curve 81","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.709947092242073","0","58.891413021856","2.29380004248349","16.188769693505","108.151331024477","86.3679560207986","64.9481099009557","4.91203188774667","Inf","3.58795771861351","0.274979133987531","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.180569729117464","0.0106217487716155","0.103061868659633","0.128122714300663","-15.0185672234323"
"420","Inf","25","1","21","1800","Curve 82","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0.540221998568159","0","179.498722470575","1.36877961175283","15.7173831045069","116.771174907335","116.436613163686","179.694143964516","13.7916506957368","Inf","1.37281002775454","6.40052972081249e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","11.4557481700012","0.673867539411837","0.820894353380407","1.0205055863729","55.5336409493641"
"420","Inf","25","1","21","1800","Curve 83","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.843921990869567","0","195.789473639429","1.10951055582613","13.29505587928","28.3752021242399","28.4120626415113","85.5929338779455","5.80676909868185","Inf","1.17528922978865","0.0369649959512962","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.05537863392237","0.0620810961130807","0.249160783658024","0.309747497447132","14.9955764333191"
"420","Inf","25","1","21","1800","Curve 84","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","5","0","0","0.21229579237639","0","170.907764149643","2.0913803021051","13.6332434960641","91.2256235159002","91.0108543548529","171.100843452532","13.1331646017732","Inf","2.09768935971138","2.60772267211833e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","13.0890278556708","0.769942815039456","0.877463853978872","1.09083070329121","57.7994465666872"
"420","Inf","25","1","21","1800","Curve 85","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0.20811473284848","0","137.148958306154","2.39857806453481","15.6125241517834","82.5441658168565","82.3081403808445","137.300296967905","10.5404639286254","Inf","2.40342908878587","0.000164602699539068","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","7.3724806383709","0.433675331668877","0.658540303754354","0.818673019330168","48.0411052836387"
"420","Inf","25","1","21","1800","Curve 86","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0.414467088859528","0","55.4614459831966","1.05448558106087","8.65277391841635","59.5722579256399","59.3503598717258","55.5177362355716","4.26095273780946","Inf","1.05553646640321","0","1.9876591350826e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.339523478114699","0.0199719693008647","0.141322218001504","0.175686569599671","-4.2843237697536"
"420","Inf","25","1","21","1800","Curve 87","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","4","4","0","0.425745901960181","0","128.554708491685","2.11447422890691","8.24445413721725","106.002698154771","108.1674752632","140.308073859457","9.08361487742669","Inf","4.6404575319781","0.409384706498239","0.205798392290353",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0157196643611271","0.00092468613888983","0.0304086523688543","0.0378029151847592","-56.5190450557968"
"420","Inf","25","1","21","1800","Curve 88","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.696109171005664","0","87.1387402459281","0.766085996972397","11.3593726752326","25.0955949804047","25.1709292394585","75.7762858799475","5.14741271618597","Inf","0.866765901756366","0.0666967156603546","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.645870450686022","0.037992379452119","0.194916339623232","0.242312805103055","6.64762556725131"
"420","Inf","25","1","21","1800","Curve 89","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","4","6","0","0.348766952923033","0","108.203181945207","2.30997424143599","5.07504476035014","116.498844372458","118.384461934149","120.438358854735","5.84090707184041","Inf","4.62456575965013","0.342728103323152","0.110644281669423",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00721146367557705","0.000424203745622179","0.0205962070688314","0.0256044450607827","-69.7661335334342"
"420","Inf","25","1","21","1800","Curve 90","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0.255983595845755","0","118.712428942788","0.825772542967461","2.7533077836968","101.864590621786","91.0775962603044","44.4498406824827","3.4919195285159","Inf","0.557657184016241","0.473760798961774","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","95.0011176869821","5.58830104041071","2.36395876453265","2.93878635566982","91.49539044318"
"420","Inf","25","1","21","1800","Curve 91","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","4","5","0","0.792870948665077","0","91.300635506073","1.13103492298629","4.61892048215494","87.3062018781202","89.7577380594716","105.347908487991","5.55081066298361","Inf","3.92273977323243","0.545879849083749","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0265285475200663","0.00156050279529802","0.0395031998108763","0.0491089211670125","-47.6227923555561"
"420","Inf","25","1","21","1800","Curve 92","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0","0.329756061802618","0","49.1913471311098","0.501747751373332","5.15482304550707","41.8812290938804","41.7390431523087","49.2427232867865","3.77970817431138","Inf","0.502516468451609","4.6666668539176e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.536574073021382","0.0315631807659636","0.17766029597511","0.220860728025066","3.4959220718975"
"420","Inf","25","1","21","1800","Curve 93","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0.0595951465552207","0","90.3797776483931","0.570496255853213","17.3983158820495","56.2951966844266","56.134753581125","90.4827696189747","6.94453007277936","Inf","0.573192758720094","0.000329755188073884","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.0657502555322","0.180338250325424","0.424662513444999","0.527924775592835","33.1242527371839"
"420","Inf","25","1","21","1800","Curve 94","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0.0454831011791248","0","187.329355636355","2.19127775072819","4.21301916724071","90.8920209637145","81.5244873598744","73.0976539295513","3.96479413719694","Inf","1.09307709246814","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","12.4579756796613","0.732822098803608","0.856050289879986","1.06421015011396","56.9594208689445"
"420","Inf","25","1","21","1800","Curve 95","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.238823065808974","0","67.5661713387817","0.566179615948349","5.42691292447969","117.084964112379","110.326169654781","68.8234914690545","5.28364386215987","Inf","0.786158001617065","0.0416984255126256","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0231297941899197","0.0013605761288188","0.0368859882451156","0.0458553002685619","-49.9534896327444"
"420","Inf","25","1","21","1800","Curve 96","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0.975051406100392","0","99.9427352204686","1.91933661737014","14.9702233186923","110.456668803119","110.045246261487","100.044162770401","7.67832836019145","Inf","1.92124748547359","0","2.04559497502208e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.978432921390029","0.0575548777288253","0.239905976850985","0.298242262932492","13.70863148127"
"420","Inf","25","1","21","1800","Curve 97","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0.493026169738732","0","167.390839349478","1.04521895700134","3.63156060136855","118.982893416774","125.74384741964","98.6443274717662","6.52476844267034","Inf","8.21185058690972","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","9.14422264193315","0.53789544952548","0.733413559682039","0.911752689849867","51.7023619484408"
"420","Inf","25","1","21","1800","Curve 98","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0.37024492770317","0","123.255007285904","1.18108379415469","2.83716548364609","97.821062768111","102.713013864289","83.8116284619296","4.66935585875412","Inf","6.43688260533756","0.897888013412271","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.59240949754745","0.0936711469145559","0.30605742421081","0.380479302692066","21.988503979208"
"420","Inf","25","1","21","1800","Curve 99","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0.176985554689309","0","193.983786611794","2.1015376926004","3.46410013886169","70.5472577653127","66.7186780786665","50.5644631231388","4.24008815476204","Inf","1.47455438715081","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","42.1390868687438","2.47876981580846","1.57441094248244","1.95724962101841","77.6758708455676"
"420","Inf","25","1","21","1800","Curve 100","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0.925134377534268","0","160.364082991076","1.55415802662726","2.44177883258089","22.0337598643964","21.9850098027728","48.8491885252325","2.41674534576971","Inf","1.5561829837524","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.317240783975084","0.0186612225867697","0.136606085467558","0.169823647559644","-5.4383185030666"
"420","Inf","25","1","21","1800","Curve 101","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","3","2","0","0.523149209027179","0","161.267391911638","1.86680998486932","11.0174771107547","83.0853148826864","85.6724493191263","172.935584919271","11.7369342943105","Inf","4.65499864353385","0.569983009730723","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0513673587679157","0.00302160933928916","0.0549691671693247","0.0683356414178746","-36.3895066984253"
"420","Inf","25","1","21","1800","Curve 102","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3","14","0","0","0.511018045445671","0","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","99.3452284312577","72.9212475642072","5.6325438874794","Inf","1.2337419282666","0","7.76063264787127e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.117705886019815","0.0069238756482244","0.0832098290361445","0.103443390763791","-22.2933430941269"
"420","Inf","25","1","21","1800","Curve 103","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0.757608764041215","0","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","22.0673301907902","53.4467843121524","3.31726914357723","Inf","2.31878065361935","0.507395135323312","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00400663970853099","0.000235684688737117","0.0153520255581183","0.0190850720067496","-79.7573569570566"
