"curve_identifier","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_RL","true_Vcmax","true_J","true_Tp","true_alpha_old","true_alpha_g","true_alpha_s","J","J_lower","J_upper","RL","RL_lower","RL_upper","Tp","Tp_lower","Tp_upper","Vcmax","Vcmax_lower","Vcmax_upper","alpha_old","alpha_old_lower","alpha_old_upper","alpha_g","alpha_g_lower","alpha_g_upper","alpha_s","alpha_s_lower","alpha_s_upper","AIC","RSS","RMSE","package","false_negative_Vcmax","false_negative_Tp","false_negative_J","false_positive_Vcmax","false_positive_Tp","false_positive_J","Vcmax_diff_rel","Tp_diff_rel","RL_diff_rel","J_diff_rel","Vcmax_diff_abs_upper","Tp_diff_abs_upper","RL_diff_abs_upper","J_diff_abs_upper","Vcmax_diff_abs_lower","Tp_diff_abs_lower","RL_diff_abs_lower","J_diff_abs_lower","Vcmax_diff_abs","Tp_diff_abs","RL_diff_abs","J_diff_abs","true_Vcmax_in_confidence_interval","true_Tp_in_confidence_interval","true_RL_in_confidence_interval","true_J_in_confidence_interval"
"Curve 92",9,8,0,0.501747751373332,41.8812290938804,49.1913471311098,5.15482304550707,0,0,0,49.241509430981,49.241509430981,49.241509430981,0.502285225133743,0.502285225133743,0.502285225133743,NA,1.74498006761707,Inf,41.9354442517151,41.9354442517151,41.9354442517151,NA,-14.3162624747529,Inf,NA,NA,NA,NA,NA,NA,-433.704098875573,4.08969021210329e-12,4.90479370082641e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129449777400715,NA,0.107120312734728,0.101973828318756,0.0542151578347116,Inf,0.000537473760410578,0.0501622998711611,0.0542151578347116,-3.40984297789001,0.000537473760410578,0.0501622998711611,0.0542151578347116,NA,0.000537473760410578,0.0501622998711611,TRUE,TRUE,TRUE,TRUE
"Curve 93",11,6,0,0.570496255853213,56.2951966844266,90.3797776483931,17.3983158820495,0,0,0,90.4719327801258,90.4719327801258,90.4719327801258,0.571106400565562,0.571106400565562,0.571106400565562,NA,5.62383349807062,Inf,56.3680549863195,56.3680549863195,56.3680549863195,NA,-13.4242989386535,Inf,NA,NA,NA,NA,NA,NA,-548.525116575963,4.7685724892935e-15,1.67482615239937e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12942187998964,NA,0.1069498188794,0.101964326678485,0.0728583018928504,Inf,0.00061014471234877,0.0921551317326958,0.0728583018928504,-11.7744823839789,0.00061014471234877,0.0921551317326958,0.0728583018928504,NA,0.00061014471234877,0.0921551317326958,TRUE,TRUE,TRUE,TRUE
"Curve 94",9,0,8,2.19127775072819,90.8920209637145,187.329355636355,4.21301916724071,0,0,0,NA,100.359248233961,Inf,2.19358687981047,2.19358687981047,2.19358687981047,4.2169197827272,4.2169197827272,4.2169197827272,91.0093491510888,91.0089213520449,91.0095936076852,5.78221157430072e-06,5.78221157430072e-06,5.78221157430072e-06,0,NA,NA,0,NA,NA,-292.995668461572,1.60816752475076e-08,3.07568024494129e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129085244370501,0.0925848027660893,0.105378201440591,NA,0.117572643970789,0.00390061548648735,0.0023091290822852,Inf,0.11690038833045,0.00390061548648735,0.0023091290822852,-86.970107402394,0.117328187374298,0.00390061548648735,0.0023091290822852,NA,TRUE,TRUE,TRUE,TRUE
"Curve 95",0,17,0,0.566179615948349,117.084964112379,67.5661713387817,5.42691292447969,0,0,0,67.635064906719,67.635064906719,67.635064906719,0.566785172065991,0.566785172065991,0.566785172065991,NA,3.77988085925777,Inf,NA,109.402345350286,Inf,NA,-1.82273046752543,Inf,NA,NA,NA,NA,NA,NA,-579.207046187642,7.84450036398048e-16,6.79294632601498e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.106954772051845,0.101964587562444,Inf,Inf,0.00060555611764157,0.068893567937323,-7.6826187620922,-1.64703206522192,0.00060555611764157,0.068893567937323,NA,NA,0.00060555611764157,0.068893567937323,TRUE,TRUE,TRUE,TRUE
"Curve 96",7,10,0,1.91933661737014,110.456668803119,99.9427352204686,14.9702233186923,0,0,0,100.044637494774,100.044637494774,100.044637494774,1.9213887394276,1.9213887394276,1.9213887394276,NA,3.99899852402523,Inf,110.599617333841,110.599617333841,110.599617333841,NA,-11.6457918179577,Inf,NA,NA,NA,NA,NA,NA,-441.555285443628,2.57702264870976e-12,3.8934504950129e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129415935018662,NA,0.106918298691885,0.101960661853309,0.142948530722023,Inf,0.00205212205746252,0.10190227430509,0.142948530722023,-10.9712247946671,0.00205212205746252,0.10190227430509,0.142948530722023,NA,0.00205212205746252,0.10190227430509,TRUE,TRUE,TRUE,TRUE
"Curve 97",7,0,10,1.04521895700134,118.982893416774,167.390839349478,3.63156060136855,0,0,0,NA,112.627434519719,Inf,1.04634389462329,1.04634389462329,1.04634389462329,3.63494803270212,3.63494803270212,3.63494803270212,119.136953622249,119.136342480757,119.137686992038,5.55882939539583e-06,5.55882939539583e-06,5.55882939539583e-06,0,NA,NA,0,NA,NA,-294.392937844009,1.48127474430108e-08,2.95184363556573e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129480970793419,0.0932775659119818,0.107626982309686,NA,0.154793575263753,0.00338743133357511,0.00112493762194932,Inf,0.153449063982777,0.00338743133357511,0.00112493762194932,-54.7634048297593,0.154060205474138,0.00338743133357511,0.00112493762194932,NA,TRUE,TRUE,TRUE,TRUE
"Curve 98",7,0,10,1.18108379415469,97.821062768111,123.255007285904,2.83716548364609,0,0,0,NA,87.9910460442104,Inf,1.18234732446363,1.18234732446363,1.18234732446363,2.8398069449462,2.8398069449462,2.8398069449462,97.9476293685904,97.9475071402921,97.9478738251868,2.18027511660923e-06,2.18027511660923e-06,2.18027511660923e-06,0,NA,NA,0,NA,NA,-338.316164199077,1.11825443172459e-09,8.11046684565e-06,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129385836646854,0.0931021230637431,0.106980581326378,NA,0.126811057075841,0.00264146130010623,0.00126353030893833,Inf,0.126444372181112,0.00264146130010623,0.00126353030893833,-35.2639612416937,0.126566600479364,0.00264146130010623,0.00126353030893833,NA,TRUE,TRUE,TRUE,TRUE
"Curve 99",9,0,8,2.1015376926004,70.5472577653127,193.983786611794,3.46410013886169,0,0,0,NA,77.8951224062256,Inf,2.10376879851767,2.10376879851767,2.10376879851767,3.46729182181637,3.46729182181637,3.46729182181637,70.6384089397462,70.6379200265534,70.6388978529391,2.63554571387275e-05,2.63554571387275e-05,2.63554571387275e-05,0,NA,NA,0,NA,NA,-279.864877517836,3.48160994495494e-08,4.52548986295792e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129205836372518,0.0921359899176585,0.106165400941065,NA,0.0916400876264021,0.0031916829546792,0.00223110591727682,Inf,0.0906622612406949,0.0031916829546792,0.00223110591727682,-116.088664205569,0.0911511744335485,0.0031916829546792,0.00223110591727682,NA,TRUE,TRUE,TRUE,TRUE
"Curve 100",11,0,6,1.55415802662726,22.0337598643964,160.364082991076,2.44177883258089,0,0,0,NA,38.5858783743181,Inf,1.55573905458477,1.55567795414966,1.55580015501988,2.44384837944787,2.44384837944787,2.44390947153442,22.0619733825496,22.0609344420151,22.0625845240405,0.00032101317375202,0.000259978017502019,0.00044308348625202,0,NA,NA,0,NA,NA,-240.595032977216,3.50748963187967e-07,0.000143639451238973,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.128046771530911,0.0847557051181735,0.101728905968052,NA,0.0288246596441226,0.00213063895352761,0.00164212839261091,Inf,0.0271745776187196,0.00206954686698024,0.00151992752239449,-121.778204616758,0.0282135181532333,0.00206954686698024,0.00158102795750259,NA,TRUE,TRUE,TRUE,TRUE
"Curve 101",12,1,4,1.86680998486932,83.0853148826864,161.267391911638,11.0174771107547,0,0,0,161.426985820784,161.425450860647,161.439538514696,1.86894203380409,1.86851433075833,1.86906423467431,11.0273106517224,11.0270662833762,11.0273717438089,83.1916440596322,83.1909106898428,83.1959952849921,0.000417100930941529,0.000178032887345764,0.000478136087191529,0,NA,NA,0,NA,NA,-202.035373636618,3.38898592454505e-06,0.000446488648465481,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.127975896939184,0.0892540176740511,0.114208138591945,0.0989622931544021,0.110680402305775,0.00989463305421978,0.00225424980498468,0.172146603058536,0.105595807156419,0.00958917262145853,0.00170434588900847,0.158058949008677,0.106329176945863,0.00983354096766753,0.00213204893476782,0.159593909146054,TRUE,TRUE,TRUE,TRUE
"Curve 102",3,14,0,1.23281063371105,99.7470751598012,72.8485643382184,9.13679927174002,0,0,0,72.9228436381584,72.9228436381584,72.9228436381584,1.23412907849346,1.23412907849346,1.23412907849346,NA,2.26412984881282,Inf,99.8761741489908,99.8761741489908,99.8761741489908,NA,3.45451005786696,Inf,NA,NA,NA,NA,NA,NA,-513.267989047725,3.7939609418943e-14,4.72413138103298e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129426340554609,NA,0.106946253248878,0.101963985995816,0.129098989189586,Inf,0.00131844478240772,0.074279299939974,0.129098989189586,-6.8726694229272,0.00131844478240772,0.074279299939974,0.129098989189586,NA,0.00131844478240772,0.074279299939974,TRUE,TRUE,TRUE,TRUE
"Curve 103",13,0,4,1.67711485945154,21.4654105360387,164.022067687754,3.10727100793272,0,0,0,NA,43.9702947182126,Inf,1.67890296315334,1.67890296315334,1.67902516402356,3.11011468974179,3.10999250556869,3.11011468974179,21.4932791367902,21.4929124518956,21.4934624792374,0.000257776376836914,-3.1e-05,0.000257776376836914,0,NA,NA,0,NA,NA,-258.809397054914,1.20137579507249e-07,8.40649537060651e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129830271378592,0.0915170193331566,0.106617843836224,NA,0.0280519431987365,0.00284368180906336,0.00191030457202079,Inf,0.0275019158569343,0.0027214976359673,0.00178810370180416,-120.051772969541,0.0278686007514679,0.00284368180906336,0.00178810370180416,NA,TRUE,TRUE,TRUE,TRUE
"Curve 104",10,7,0,1.51024571551708,83.7619665384991,120.681036354043,14.7080021379516,0,0,0,120.80408883767,120.80408883767,120.80408883767,1.51186141983323,1.51186141983323,1.51186141983323,NA,1.84929576650076,Inf,83.8703847065115,83.8703847065115,83.8703847065115,NA,-6.79172826018967,Inf,NA,NA,NA,NA,NA,NA,-426.387920340287,6.28919239675304e-12,6.08237202024547e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12943603462619,NA,0.106982876994726,0.101965053785706,0.108418168012349,Inf,0.00161570431614977,0.123052483627546,0.108418168012349,-12.8587063714508,0.00161570431614977,0.123052483627546,0.108418168012349,NA,0.00161570431614977,0.123052483627546,TRUE,TRUE,TRUE,TRUE
"Curve 105",14,0,3,1.43138044937048,33.3382236236939,84.2409095528536,5.45197768617421,0,0,0,NA,76.822416642568,Inf,1.43299239226072,1.43293129182561,1.43305349269583,5.45711010221581,5.45692682595617,5.45711010221581,33.3813970073027,33.3812747790045,33.3820081487936,9.60130362826855e-05,-0.000182505529991829,9.60130362826855e-05,0,NA,NA,0,NA,NA,-246.269798979496,2.51202904782646e-07,0.000121559209679081,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129501151879196,0.0941386105562276,0.112614566654896,NA,0.0437845250996745,0.00513241604159997,0.00167304332534979,Inf,0.0430511553105646,0.00494913978195211,0.00155084245513315,-7.41849291028559,0.043173383608746,0.00513241604159997,0.00161194289024147,NA,TRUE,TRUE,TRUE,TRUE
"Curve 106",17,0,0,1.19515409884043,26.5904397550039,98.2661496790126,14.3762978215702,0,0,0,NA,76.8622890248318,Inf,1.19643234538385,1.19643234538385,1.19643234538385,NA,4.18762370849991,Inf,26.6248535960414,26.6248535960414,26.6248535960414,NA,-61.3173487095016,Inf,NA,NA,NA,NA,NA,NA,-585.443859484496,5.43544462680632e-16,5.65448527163136e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421857459383,NA,0.106952446103717,NA,0.0344138410375443,Inf,0.00127824654341868,Inf,0.0344138410375443,-10.1886741130703,0.00127824654341868,-21.4038606541808,0.0344138410375443,NA,0.00127824654341868,NA,TRUE,TRUE,TRUE,TRUE
"Curve 107",17,0,0,2.16280148076126,45.8170793931931,150.589344546781,10.4309960161708,0,0,0,NA,132.438786261909,Inf,2.16511473115505,2.16511473115505,2.16511473115505,NA,1.88780509571337,Inf,45.8763771839912,45.8763771839912,45.8763771839912,NA,-14.1441163770703,Inf,NA,NA,NA,NA,NA,NA,-482.778995357987,2.28027420436056e-13,1.15816137358786e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129422895530309,NA,0.106956205382862,NA,0.0592977907980909,Inf,0.0023132503937866,Inf,0.0592977907980909,-8.54319092045746,0.0023132503937866,-18.1505582848719,0.0592977907980909,NA,0.0023132503937866,NA,TRUE,TRUE,TRUE,TRUE
"Curve 108",9,8,0,0.941610781941563,85.151108879596,103.426809002715,13.0695249793306,0,0,0,103.53227183008,103.53227183008,103.53227183008,0.942617719182008,0.942617719182008,0.942617719182008,NA,5.69471248159779,Inf,85.2612976665198,85.2612976665198,85.2612976665198,NA,-5.78085600126582,Inf,NA,NA,NA,NA,NA,NA,-412.612822926322,1.41417655611627e-11,9.12068288244547e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129403819132467,NA,0.106937734757956,0.101968559584703,0.110188786923842,Inf,0.00100693724044498,0.105462827364491,0.110188786923842,-7.37481249773281,0.00100693724044498,0.105462827364491,0.110188786923842,NA,0.00100693724044498,0.105462827364491,TRUE,TRUE,TRUE,TRUE
"Curve 109",11,0,6,1.77971612802939,64.8151450383011,192.262090002745,6.24995365967974,0,0,0,NA,98.7680212898381,Inf,1.78162936766402,1.78162936766402,1.78169046809913,6.25567707381191,6.25567707381191,6.25567707381191,64.8993746376859,64.8984579254493,64.8997413225805,0.000105260171986386,0.000105260171986386,0.000105260171986386,0,NA,NA,0,NA,NA,-252.956782974989,1.6950950440214e-07,9.98556323788144e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129953576953344,0.0915753050953835,0.107502517086324,NA,0.0845962842794137,0.00572341413217181,0.00197434006973141,Inf,0.0833128871481676,0.00572341413217181,0.00191323963462287,-93.4940687129073,0.0842295993847699,0.00572341413217181,0.00191323963462287,NA,TRUE,TRUE,TRUE,TRUE
"Curve 110",17,0,0,2.00990072537912,30.7183747988893,115.440802491293,12.459624504745,0,0,0,NA,88.7945092542263,Inf,2.01205038795599,2.01205038795599,2.01205038795599,NA,4.89539825860362,Inf,30.7581311096375,30.7581311096375,30.7581311096375,NA,-13.2496867160132,Inf,NA,NA,NA,NA,NA,NA,-559.779876203343,2.45960878707895e-15,1.20284192572496e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421920946334,NA,0.106953669388934,NA,0.0397563107482171,Inf,0.00214966257686777,Inf,0.0397563107482171,-7.56422624614138,0.00214966257686777,-26.646293237067,0.0397563107482171,NA,0.00214966257686777,NA,TRUE,TRUE,TRUE,TRUE
"Curve 111",10,0,7,0.698207798665389,65.6626910758205,96.8838937242515,4.48403031313792,0,0,0,NA,84.4545806144023,Inf,0.698967474375653,0.698845273505437,0.698967474375653,4.48817523666262,4.48817523666262,4.48817523666262,65.7472422371395,65.7470588946922,65.7484645201217,1.68224438001328e-05,1.68224438001328e-05,1.68224438001328e-05,0,NA,NA,0,NA,NA,-269.238715565383,6.50494830397862e-08,6.18582264441113e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.128765909428574,0.0924374554864292,0.108803670156001,NA,0.0857734443011964,0.00414492352470486,0.000759675710263363,Inf,0.0843678188717405,0.00414492352470486,0.000637474840047614,-12.4293131098493,0.0845511613190553,0.00414492352470486,0.000759675710263363,NA,TRUE,TRUE,TRUE,TRUE
"Curve 112",13,0,4,2.44660920487484,34.732894612127,159.465465593757,4.80069739352912,0,0,0,NA,69.9348998285193,Inf,2.44914043573568,2.44914043573568,2.44920153617079,4.80499277751053,4.80499277751053,4.80505386959708,34.7776026418386,34.777235956944,34.777847098435,0.000178658769000769,0.000178658769000769,0.000300729081500769,0,NA,NA,0,NA,NA,-254.149436729049,1.5802494419808e-07,9.64136139392579e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.128719561703345,0.0894741665493465,0.10345873201958,NA,0.0449524863079844,0.00435647606796419,0.0025923312959466,Inf,0.0443413448170631,0.00429538398141638,0.00253123086083784,-89.5305657652378,0.0447080297116145,0.00429538398141638,0.00253123086083784,NA,TRUE,TRUE,TRUE,TRUE
"Curve 113",5,12,0,1.40264030764345,89.8357912356732,68.371773868124,16.0596730940975,0,0,0,68.4414888364088,68.4414888364088,68.4414888364088,1.40414047200413,1.40414047200413,1.40414047200413,NA,4.02203699583594,Inf,89.9520583017185,89.9520583017185,89.9520583017185,NA,-4.99475924224389,Inf,NA,NA,NA,NA,NA,NA,-582.258147820646,6.55570805576695e-16,6.20991051170103e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421764361392,NA,0.106952891094191,0.10196454522191,0.116267066045225,Inf,0.00150016436067713,0.0697149682847851,0.116267066045225,-12.0376360982616,0.00150016436067713,0.0697149682847851,0.116267066045225,NA,0.00150016436067713,0.0697149682847851,TRUE,TRUE,TRUE,TRUE
"Curve 114",10,0,7,2.15781073235208,94.2956845560111,168.36587728255,7.33486738650128,0,0,0,NA,136.18664344787,Inf,2.16002159487012,2.16002159487012,2.16008269530523,7.34164322356037,7.34164322356037,7.34164322356037,94.4172590680706,94.4163423558338,94.4175646388162,1.23504146995045e-05,1.23504146995045e-05,1.23504146995045e-05,0,NA,NA,0,NA,NA,-265.500060995559,8.10502323441658e-08,6.9048249261856e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.128929030667686,0.0923784535158821,0.102458593096028,NA,0.12188008280512,0.00677583705909068,0.00227196295315135,Inf,0.120657799822709,0.00677583705909068,0.00221086251804303,-32.1792338346793,0.121574512059524,0.00677583705909068,0.00221086251804303,NA,TRUE,TRUE,TRUE,TRUE
"Curve 115",17,0,0,0.85788324852474,24.5872450704919,166.445048425091,17.2814652800933,0,0,0,NA,71.0718570126555,Inf,0.858800773584997,0.858800773584997,0.858800773584997,NA,5.24326494263784,Inf,24.6190663337298,24.6190663337298,24.6190663337298,NA,-6.87860341471321,Inf,NA,NA,NA,NA,NA,NA,-590.106721596751,4.1315610703211e-16,4.9298377674781e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12942183293278,NA,0.106952206122937,NA,0.0318212632379051,Inf,0.00091752506025633,Inf,0.0318212632379051,-12.0382003374554,0.00091752506025633,-95.373191412435,0.0318212632379051,NA,0.00091752506025633,NA,TRUE,TRUE,TRUE,TRUE
"Curve 116",10,0,7,2.42282807909185,71.3363640839234,106.007301896787,4.35136454125866,0,0,0,NA,91.7522579006381,Inf,2.42541356133916,2.42541356133916,2.42541356133916,4.35537201540293,4.35537201540293,4.35537201540293,71.4286505107409,71.4282227116972,71.4290783097847,4.60703700520373e-05,4.60703700520373e-05,4.60703700520373e-05,0,NA,NA,0,NA,NA,-271.602596006057,5.66049516960355e-08,5.7703579099942e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129367999059993,0.0920969527207429,0.10671340115378,NA,0.0927142258612719,0.00400747414427016,0.0025854822473077,Inf,0.0918586277737745,0.00400747414427016,0.0025854822473077,-14.2550439961492,0.0922864268175232,0.00400747414427016,0.0025854822473077,NA,TRUE,TRUE,TRUE,TRUE
"Curve 117",0,17,0,1.63093418085249,79.2820212185616,32.6928791903192,6.37119401136413,0,0,0,32.7262143298653,32.7262143298653,32.7262143298653,1.63267851085238,1.63267851085238,1.63267851085238,NA,0.841985692040948,Inf,NA,52.935950840257,Inf,NA,-1.47288663558319,Inf,NA,NA,NA,NA,NA,NA,-606.122053625045,1.61055197858165e-16,3.07795957870264e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.106952813937596,0.101964526746054,Inf,Inf,0.00174432999989182,0.0333351395460681,-26.3460703783046,-5.52920831932318,0.00174432999989182,0.0333351395460681,NA,NA,0.00174432999989182,0.0333351395460681,TRUE,TRUE,TRUE,TRUE
"Curve 118",10,1,6,1.53051355615258,63.5110435964307,88.2476820501965,5.03938680289313,0,0,0,88.335474598885,88.3351080145422,88.3395376634206,1.53209270702699,1.53209270702699,1.5321538074621,5.04399038796528,5.04399038796528,5.04399038796528,63.5931509760796,63.591876014001,63.5936398892725,8.20383360068589e-05,8.20383360068589e-05,8.20383360068589e-05,0,NA,NA,0,NA,NA,-252.151977435734,1.77727326241932e-07,0.000102247487022746,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129280476275394,0.0913520881053168,0.103177843022848,0.099484254599056,0.0825962928417923,0.00460358507214664,0.00164025130951861,0.091855613224098,0.0808324175703348,0.00460358507214664,0.00157915087441052,0.0874259643457549,0.0821073796489387,0.00460358507214664,0.00157915087441052,0.0877925486885829,TRUE,TRUE,TRUE,TRUE
"Curve 119",7,4,6,0.687953567025252,57.7360097669298,56.1659242819063,3.34870817106217,0,0,0,56.2242030393199,56.2229837962877,56.2251805975673,0.688806203347555,0.688745102912447,0.688867303782663,3.35177144617764,3.35177144617764,3.35177144617764,57.8177012603803,57.8068816946354,57.8186960117765,0.000169787828495709,0.000108752672245708,0.000169787828495709,0,NA,NA,0,NA,NA,-240.196839379201,3.590615835924e-07,0.000145331585084187,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14149140853395,0.0914763233755213,0.123938062562822,0.103761770430527,0.0826862448466983,0.00306327511546334,0.00091373675741091,0.0592563156609174,0.0708719277055678,0.00306327511546334,0.00079153588719505,0.057059514381379,0.0816914934505277,0.00306327511546334,0.000852636322302924,0.058278757413575,TRUE,TRUE,TRUE,TRUE
"Curve 120",11,0,6,1.66245464298641,72.9835359152639,149.548166555329,7.5217965647392,0,0,0,NA,118.867457355129,Inf,1.66437804095845,1.66431694052334,1.66456134226378,7.5288800243446,7.5287578401715,7.5288800243446,73.0800160116907,73.0773924387454,73.0803826965853,3.47750010097022e-05,-2.62601552402978e-05,3.47750010097022e-05,0,NA,NA,0,NA,NA,-233.256181021358,5.40107361217523e-07,0.000178244274096223,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.132194330155195,0.0941724433044136,0.115696267573635,NA,0.0968467813214033,0.00708345960540235,0.00210669927736462,Inf,0.0938565234814916,0.00696127543230141,0.00186229753693157,-30.6807092002001,0.0964800964267596,0.00708345960540235,0.00192339797203989,NA,TRUE,TRUE,TRUE,TRUE
"Curve 121",13,4,0,1.83918539323844,62.2121894874144,132.472321489104,12.3894522028975,0,0,0,132.607397173646,132.607397173646,132.607397173646,1.84115252532153,1.84115252532153,1.84115252532153,NA,4.11119748083125,Inf,62.2927058364728,62.2927058364728,62.2927058364728,NA,4.96503590339622,Inf,NA,NA,NA,NA,NA,NA,-493.309926751867,1.22731535804106e-13,8.49676532930262e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129422143348087,NA,0.106956704327918,0.101965212826189,0.0805163490583851,Inf,0.0019671320830883,0.135075684542159,0.0805163490583851,-8.27825472206627,0.0019671320830883,0.135075684542159,0.0805163490583851,NA,0.0019671320830883,0.135075684542159,TRUE,TRUE,TRUE,TRUE
"Curve 122",14,3,0,0.729870372079313,56.8811375331134,135.199346449808,12.6784037072957,0,0,0,135.337202585207,135.337202585207,135.337202585207,0.730650961131656,0.730650961131656,0.730650961131656,NA,6.90807855768168,Inf,56.9547542222127,56.9547542222127,56.9547542222127,NA,-8.5556760092937,Inf,NA,NA,NA,NA,NA,NA,-488.888487688011,1.59187696164943e-13,9.67676708790163e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421970607525,NA,0.106948998370703,0.101965090083064,0.0736166890993317,Inf,0.00078058905234335,0.137856135399261,0.0736166890993317,-5.77032514961397,0.00078058905234335,0.137856135399261,0.0736166890993317,NA,0.00078058905234335,0.137856135399261,TRUE,TRUE,TRUE,TRUE
"Curve 123",10,7,0,0.920583910276182,46.3440200608457,64.4064043388935,12.2385556657799,0,0,0,64.4720761049462,64.4720761049462,64.4720761049462,0.921568448951105,0.921568448951105,0.921568448951105,NA,4.02753186974237,Inf,46.4039983051645,46.4039983051645,46.4039983051645,NA,-2.71241335595375,Inf,NA,NA,NA,NA,NA,NA,-500.541911041883,8.02052114651277e-14,6.86873613963715e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129419597695859,NA,0.106947195571493,0.10196465200447,0.0599782443188346,Inf,0.000984538674922764,0.0656717660527448,0.0599782443188346,-8.21102379603749,0.000984538674922764,0.0656717660527448,0.0599782443188346,NA,0.000984538674922764,0.0656717660527448,TRUE,TRUE,TRUE,TRUE
"Curve 124",6,11,0,1.14019948785193,69.9479079175508,61.112265900732,11.5330366911739,0,0,0,61.1745791871156,61.1745791871156,61.1745791871156,1.14141900133734,1.14141900133734,1.14141900133734,NA,3.77409620626014,Inf,70.0384365156929,70.0384365156929,70.0384365156929,NA,-0.0641144839042791,Inf,NA,NA,NA,NA,NA,NA,-514.476165955598,3.53368539252913e-14,4.55920877586628e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129422881737702,NA,0.106956150954172,0.101965269107859,0.0905285981421287,Inf,0.00121951348540561,0.062313286383592,0.0905285981421287,-7.75894048491378,0.00121951348540561,0.062313286383592,0.0905285981421287,NA,0.00121951348540561,0.062313286383592,TRUE,TRUE,TRUE,TRUE
"Curve 125",2,15,0,2.12221246689558,43.4515183045296,29.2806784166489,4.08244374742731,0,0,0,29.3105346498775,29.3105346498775,29.3105346498775,2.12448218829884,2.12448218829884,2.12448218829884,NA,1.48694018349981,Inf,43.5077388420751,43.5077388420751,43.5077388420751,NA,-1.23093952055487,Inf,NA,NA,NA,NA,NA,NA,-480.35489058177,2.62975345751672e-13,1.24374989388512e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129386819469558,NA,0.106950714816058,0.101965647119871,0.0562205375454639,Inf,0.00226972140326032,0.0298562332286245,0.0562205375454639,-2.5955035639275,0.00226972140326032,0.0298562332286245,0.0562205375454639,NA,0.00226972140326032,0.0298562332286245,TRUE,TRUE,TRUE,TRUE
