"averaging","ppfd","replicate","species","instrument","Leak","LeakPct","CorrFact","CorrFactPct","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","PS2/1","S","K","Geometry","Tleaf2","Offset","Offset2","Qamb_in","f_farred","Q_modavg","Q_farred","state","period","Total","Tleaf2_mv","Tleaf2_j","Pump","AccH2O_hum","AccH2O_des","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","DIAG","oxygen","file_name","date_ymd","curve_identifier","ppfd_replicate","Ci","Ameas","Amodel","Ac","Aj","Ap","Rd","VPD","Tleaf","Cc","PPFD","Patm","Ci_original","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","30.6151702310231","-1.45489705024077","-1.39485605811223","-1.39481227292468","-0.957004182625313",NA,"0.957004182625313","1.5","27.0353","30.6137739787127","150.145","98.9458834294118","30.94132789553","-0.0600409921285461","TRUE","FALSE","FALSE","Ac"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","38.7239104510971","-1.26737022512292","-0.971123892428367","-0.971122480457387","-0.957004182625313",NA,"0.957004182625313","1.5","26.8564","38.7229383551087","150.121","98.9458834294118","39.1364543010249","-0.296246332694552","TRUE","FALSE","FALSE","Ac"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","46.3423394751419","-0.948025383939881","-0.581173887363586","-0.581138137653432","-0.186070234137411",NA,"0.957004182625313","1.5","26.8901","46.3417577194989","150.07","98.9458834294118","46.8360459970046","-0.366851496576295","TRUE","FALSE","FALSE","Ac"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","52.7840003317112","-0.500593027669032","-0.257403528219303","-0.25733094768125","0.41693850447574",NA,"0.957004182625313","1.5","27.0464","52.7837426705218","149.864","98.9458834294118","53.3463328662555","-0.243189499449729","TRUE","FALSE","FALSE","Ac"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","67.9007265236296","0.472868254472909","0.48178534834563","0.48196559174728","1.63029635928013",NA,"0.957004182625313","1.5","26.9966","67.9012087912456","150.187","98.9458834294118","68.6241045814404","-0.00891709387272083","TRUE","FALSE","FALSE","Ac"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","83.0573735290939","1.33319956376765","1.19521541406692","1.19554271264362","2.61045199687409",NA,"0.957004182625313","1.5","27.0171","83.0585699409197","149.95","98.9458834294118","83.942222405187","0.137984149700728","TRUE","FALSE","FALSE","Ac"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","114.965009563558","2.86765940882195","2.61305989348184","2.61387546978633","4.1758023907008",NA,"0.957004182625313","1.5","26.9374","114.967625239127","149.919","98.9458834294118","116.189785344202","0.254599515340113","TRUE","FALSE","FALSE","Ac"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","143.314919172784","4.29970130579374","3.78530745460658","3.78690027584718","5.19723737437739",NA,"0.957004182625313","1.5","27.0379","143.318708269335","150.144","98.9458834294118","144.841719741706","0.514393851187166","TRUE","FALSE","FALSE","Ac"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","222.486837784775","6.3121042155689","6.6749773666665","6.69214809212865","7.01420090440936",NA,"0.957004182625313","1.5","26.837","222.4935194438","150.113","98.9458834294118","224.857093669286","-0.362873151097598","FALSE","FALSE","FALSE","co-limited"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","313.089387570274","7.40618487311145","8.18532756336345","9.47461417651271","8.19181039106841",NA,"0.957004182625313","1.5","26.9914","313.097581091359","150.116","98.9458834294118","316.424874606969","-0.779142690251993","FALSE","TRUE","FALSE","Aj"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","422.853513254737","8.9710732064162","9.03837497364705","12.2585964280129","9.04147748090917",NA,"0.957004182625313","1.5","26.8385","422.862560677133","150.02","98.9458834294118","427.358368634307","-0.0673017672308571","FALSE","TRUE","FALSE","Aj"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","514.155003341515","9.5343072567838","9.51033715926475","14.199429061747","9.51267375741736",NA,"0.957004182625313","1.5","27.0272","514.164523198531","150.04","98.9458834294118","519.632536009762","0.023970097519042","FALSE","TRUE","FALSE","Aj"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","704.040634420093","10.3800705151686","10.1206573457278","17.4432599150611","10.1223331786543",NA,"0.957004182625313","1.5","26.984","704.050765208227","149.811","98.9458834294118","711.541107136971","0.259413169440842","FALSE","TRUE","FALSE","Aj"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","896.430264363857","10.7671151379153","10.5069315104857","19.9563767213168","10.5083222992425",NA,"0.957004182625313","1.5","26.9972","896.440781812817","149.827","98.9458834294118","905.980353395271","0.260183627429592","FALSE","TRUE","FALSE","Aj"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","1087.26284822874","10.9192880738193","10.7817519488621","21.9228667081228","10.7829887945324",NA,"0.957004182625313","1.5","26.992","1087.27364077323","150.073","98.9458834294118","1098.84596563777","0.137536124957199","FALSE","TRUE","FALSE","Aj"
"none","150","wt-6","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","150 - wt-6 - ripe5","150 - wt-6","1373.70096107986","11.0735682311773","11.0349751189181","24.2042220080985","11.0360671142978",NA,"0.957004182625313","1.5","26.9883","1373.712007101","150.002","98.9458834294118","1388.33563708577","0.0385931122592194","FALSE","TRUE","FALSE","Aj"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","26.5763618014825","-3.02748973288432","-3.5977090159031","-3.59753912502172","-1.89880308326117",NA,"1.89880308326117","1.5","27.0202","26.5727604911562","1499.76","99.73522906875","26.6469150867069","0.570219283018781","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","32.4188648746519","-2.29168492840929","-2.81342566867956","-2.81333420633743","-1.89880308326117",NA,"1.89880308326117","1.5","27.0118","32.4160486327413","1499.95","99.73522906875","32.5049284764812","0.521740740270268","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","39.3316333856038","-1.81393678545887","-1.90074516885379","-1.9007449746452","-1.89880308326117",NA,"1.89880308326117","1.5","26.9398","39.3297307377871","1500.11","99.73522906875","39.4360485786737","0.0868083833949198","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","44.4986059828532","-0.944774143781897","-1.22919760718405","-1.22918863023301","3.76552422709167",NA,"1.89880308326117","1.5","26.9976","44.497375554818","1499.91","99.73522906875","44.616738135909","0.284423463402155","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","50.5287689669693","-0.319587810736788","-0.456625093840324","-0.456604856693436","9.82100332678036",NA,"1.89880308326117","1.5","27.0401","50.5283118847933","1499.85","99.73522906875","50.6629096245807","0.137037283103536","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","64.6939666824938","1.29378632597235","1.31239525364513","1.31244499740762","22.0426510866153",NA,"1.89880308326117","1.5","27.0172","64.6952803914564","1499.85","99.73522906875","64.8657122328346","-0.0186089276727823","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","78.7464932908446","2.70861531359258","3.00653434956397","3.00661734256975","32.000587812442",NA,"1.89880308326117","1.5","26.997","78.7495028347381","1500.14","99.73522906875","78.9555446216128","-0.297919035971395","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","106.366207784469","5.65187053707732","6.17149716829903","6.17165612503697","47.1464426215378",NA,"1.89880308326117","1.5","26.966","106.372385459313","1499.78","99.73522906875","106.648582228802","-0.519626631221709","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","131.412473469347","8.35213996558622","8.8672251181598","8.86746368868589","57.4537199575852",NA,"1.89880308326117","1.5","27.0041","131.421349570566","1500.03","99.73522906875","131.761339194159","-0.515085152573585","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","183.611912840309","13.3822412729863","14.0133144391561","14.0137466504035","72.5982216444897",NA,"1.89880308326117","1.5","27.0012","183.62594018209","1500.05","99.73522906875","184.09935441542","-0.63107316616974","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","233.688903136937","17.6634130048939","18.4292287071442","18.4298749760924","82.3741005315177",NA,"1.89880308326117","1.5","27.012","233.70735081332","1500.13","99.73522906875","234.309286015525","-0.765815702250244","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","413.404232901921","32.2587886188613","31.1074059955704","31.1089896504334","101.051431079227","35.2803393654613","1.89880308326117","1.5","26.9723","413.435371446461","1499.9","99.73522906875","414.501712947339","1.15138262329092","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","583.791410565232","36.6868334170023","35.2803096869593","39.940363327005","109.413697298546","35.2803393654613","1.89880308326117","1.5","27.0099","583.826726190544","1499.99","99.73522906875","585.341223974941","1.40652373004299","FALSE","FALSE","TRUE","Ap"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","775.249143209933","36.881529925223","35.2803280383468","47.4873024825467","114.82449825785","35.2803393654613","1.89880308326117","1.5","27.0355","775.284458853615","1499.99","99.73522906875","777.307226792987","1.60120188687624","FALSE","FALSE","TRUE","Ap"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","975.984949664347","34.9795302909807","35.2803318127358","53.5869259464731","118.387936848714","35.2803393654613","1.89880308326117","1.5","27.0373","976.020265311807","1499.99","99.73522906875","978.575934278525","-0.300801521755105","FALSE","FALSE","TRUE","Ap"
"none","1500","wt-10","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","1500 - wt-10 - mcgrath2","1500 - wt-10","1282.30970619298","32.5734638286393","35.280333895266","60.5561509236886","121.790764548585","35.2803393654613","1.89880308326117","1.5","26.8871","1282.34502184252","1499.88","99.73522906875","1285.71390286681","-2.7068700666267","FALSE","FALSE","TRUE","Ap"
"none","1500","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-23 ed aci mcgrath1","2023-03-23","1500 - wt-7 - mcgrath1","1500 - wt-7","20.6934084564503","-2.33932031969628","-4.14238283699592","-4.14211338415725","-1.4478616901966",NA,"1.4478616901966","1.5","26.977","20.6892619270839","1499.82","98.7892484117647","20.9470248930307","1.80306251729964","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-23 ed aci mcgrath1","2023-03-23","1500 - wt-7 - mcgrath1","1500 - wt-7","29.5114156727861","-2.14595457008745","-2.8255660637973","-2.82542829317039","-1.4478616901966",NA,"1.4478616901966","1.5","26.9991","29.5085872783278","1500.01","98.7892484117647","29.8731047631613","0.679611493709852","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-23 ed aci mcgrath1","2023-03-23","1500 - wt-7 - mcgrath1","1500 - wt-7","37.191107041149","-1.74786454553385","-1.70345921335093","-1.70343365359208","-1.4478616901966",NA,"1.4478616901966","1.5","26.9733","37.1894018767712","1499.99","98.7892484117647","37.6469176950636","-0.0444053321829216","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-23 ed aci mcgrath1","2023-03-23","1500 - wt-7 - mcgrath1","1500 - wt-7","43.3173703427516","-0.982871460969564","-0.824420431545533","-0.824411269037539","3.41765666869984",NA,"1.4478616901966","1.5","26.9752","43.3165450970744","1500.04","98.7892484117647","43.848263894265","-0.158451029424031","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-23 ed aci mcgrath1","2023-03-23","1500 - wt-7 - mcgrath1","1500 - wt-7","49.9148370204071","-0.376039064919741","0.106716337941201","0.106740383182594","10.1575082441068",NA,"1.4478616901966","1.5","27.0339","49.9149438435682","1500.13","98.7892484117647","50.526588493068","-0.482755402860942","TRUE","FALSE","FALSE","Ac"
"none","1500","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-23 ed aci mcgrath1","2023-03-23","1500 - wt-7 - mcgrath1","1500 - wt-7","64.4695234269652","1.42030781003447","2.10607324207088","2.10613423530049","22.8144634772672",NA,"1.4478616901966","1.5","27.0589","64.4716316083887","1499.97","98.7892484117647","65.2596557453793","-0.68576543203641","TRUE","FALSE","FALSE","Ac"
