"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","VcMax","J","TPU","gm","rL","ag","as","J_lower","J_upper","rL_lower","rL_upper","TPU_lower","TPU_upper","VcMax_lower","VcMax_upper","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","25","1","21","1800","Curve 51","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","5","3","0","0","0","156.460543251201","0.959673549288418","11.4799934792519","114.946847799816","114.58722566136","156.634132807753","11.49126624249","Inf","0.963131764588409","0.000207893064559273","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","7.22626130917466","0.425074194657333","0.651977142741471","0.810513939601661","47.7005537852495"
"420","Inf","25","1","21","1800","Curve 52","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","178.114998977631","0.54018163130153","4.25324213741347","76.7479172494495","72.9178861995269","63.243412546059","4.84587264461444","Inf","0.450857015051764","0.0459662244857642","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","35.6291058475195","2.09582975573644","1.44769808860012","1.7997248741132","74.8230523047396"
"420","Inf","25","1","21","1800","Curve 53","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","100.411179834139","2.23705844125012","8.15269797496498","119.838146443595","119.378184962458","100.511996868693","7.71416594962416","Inf","2.23903785808482","0","6.07044148309502e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.670796854670001","0.03945863851","0.198641985768367","0.246944390992643","7.29137133455148"
"420","Inf","25","1","21","1800","Curve 54","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","182.245476112282","1.15457853371045","8.81778024746105","99.1274607584346","104.815719831161","129.809865209598","10.9078577640759","Inf","7.13026470142708","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.049471097390926","0.00291006455240741","0.0539450141570786","0.0670624521627727","-37.0289501275184"
"420","Inf","25","1","21","1800","Curve 55","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","199.344872301142","2.24712956093019","2.04906829217449","48.5660609831102","43.4121381794616","24.3001883849531","1.94590264794938","Inf","1.06251290389436","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","16.4191621458257","0.965833067401511","0.982768063889701","1.22174101354009","61.6529175767733"
"420","Inf","25","1","21","1800","Curve 56","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","111.509708676161","0.888459517303854","6.41933203082532","50.0175754955271","49.7866765276612","106.353340648893","5.58156259986685","Inf","0.866514492416791","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.66677902554532","0.215692883855607","0.464427479651675","0.577359115089428","36.1676149388554"
"420","Inf","25","1","21","1800","Curve 57","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","68.6965424682216","43.647691541251","3.3429153120098","Inf","0.642390882758932","0","0.00961696462718136",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00277611309272127","0.000163300770160075","0.0127789189746267","0.0158862807957091","-85.9946761811433"
"420","Inf","25","1","21","1800","Curve 58","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","37.674936364808","112.623490895873","7.82107553968213","Inf","2.06429270710709","0.31671692078811","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0185689706715622","0.00109229239244483","0.0330498470865575","0.0410863510532304","-53.6871934115125"
"420","Inf","25","1","21","1800","Curve 59","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","197.766620524414","1.99266127483454","13.0077902130783","78.8977880420862","83.5245044731773","191.398034093731","14.6086608436851","Inf","6.76100548310202","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0693435820992654","0.00407903424113326","0.0638673174725012","0.0793974937200421","-31.2883052822686"
"420","Inf","25","1","21","1800","Curve 60","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","86.2565711016534","0.714492705143057","6.68821660261601","26.0023044870468","26.0618942966161","78.6006509117448","5.30879032084776","Inf","0.800259120547833","0.0543093004045981","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.772630189742852","0.045448834690756","0.213187323006683","0.265026617830061","9.69405246202986"
"420","Inf","25","1","21","1800","Curve 61","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","66.1605095206728","143.00663257451","11.1776837622581","Inf","5.4208975648194","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0353516352424803","0.00207950795544002","0.0456016222895635","0.0566902550888921","-42.7416974143909"
"420","Inf","25","1","21","1800","Curve 62","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","35.4921973946911","48.9093792737826","2.6366357284909","Inf","1.69714940927862","0","3.11269716947206e-08",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.715532215636178","0.0420901303315399","0.205158792966667","0.255045845368343","8.38889613392458"
"420","Inf","25","1","21","1800","Curve 63","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","42.5471742146162","63.5514460044344","4.87758955046479","Inf","1.01128262401351","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.37026772487939","0.0806039838164349","0.283908407442321","0.352944461878712","19.4343876662609"
"420","Inf","25","1","21","1800","Curve 64","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","46.5368843053235","0.780152991041541","7.01139610361308","93.1174149924191","76.2219786707454","47.6714517807519","3.66697098115771","Inf","0.983680414703431","0.0561184857826057","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.018430959652587","0.001084174097211","0.0329267990732625","0.0409333823009878","-53.8140151748549"
"420","Inf","25","1","21","1800","Curve 65","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","142.267991616158","1.97461963776965","11.8457078598626","102.788901862223","102.466748377235","142.421867499066","10.9308613543235","Inf","1.97843448107232","0.000130010057174395","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","6.14528730846778","0.361487488733399","0.601238296130078","0.747437276691483","44.9459367249422"
"420","Inf","25","1","21","1800","Curve 66","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","23.3001215967583","1.76938556001987","4.04598854679614","90.3458557069534","37.5238758942392","23.3232154136761","1.80395085000201","Inf","1.77112521637814","0","8.50208484757553e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00017286321920932","1.01684246593718e-05","0.00318879674162085","0.00396419450959942","-133.191885302129"
"420","Inf","25","1","21","1800","Curve 67","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","149.800930655724","2.2841241924162","8.63090450236574","67.7477967186132","67.4302371467766","142.984866565779","7.50393363734061","Inf","2.25425718940443","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","6.59215988222161","0.387774110718918","0.622715112004613","0.774136462143559","46.1392610669475"
"420","Inf","25","1","21","1800","Curve 68","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0","0","144.421489509125","0.623696461939253","13.8588419516012","59.4678784629796","61.3393001255953","152.766075488859","11.0778483075444","Inf","2.60092837417914","0.564033685435891","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.031617700825831","0.00185986475446065","0.043126149311765","0.0536128383758211","-44.639365482498"
"420","Inf","25","1","21","1800","Curve 69","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0","0","27.512877238472","1.72852930875728","2.89141081430018","39.6797164354939","35.5608023377436","24.6861340729044","1.78818998784166","Inf","1.11759392332102","0","0.281907254139544",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.85701452743034","0.109236148672373","0.330508923740907","0.410876505161426","24.6017750718752"
"420","Inf","25","1","21","1800","Curve 70","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","178.579254561057","0.513918502442539","8.34588497957215","85.8010529525345","85.5549139988125","131.90078020458","8.3541956443558","Inf","0.51604798348703","1.2554131493864e-06","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","6.16760894351287","0.362800526088992","0.602329250567323","0.748793511014574","45.0075742476999"
"420","Inf","25","1","21","1800","Curve 71","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","114.261742903874","2.04977608161047","7.08464369934052","40.6963540797587","43.0828657271906","99.5206002092309","7.91074038043091","Inf","4.51043390058988","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0184496283916222","0.00108527225833071","0.0329434706479253","0.0409541077877778","-53.7968045712537"
"420","Inf","25","1","21","1800","Curve 72","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","73.4994484263938","1.47273957212688","14.4125886028633","36.4359190368559","37.5780360385134","78.63647746288","5.70722570555849","Inf","2.69335868655829","0.568281937014867","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00939316417600072","0.000552539069176513","0.0235061496033807","0.0292219783040106","-65.2728589027646"
"420","Inf","25","1","21","1800","Curve 73","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","109.75503157645","1.68638925284613","14.849156013187","80.52620842529","80.2737326109383","109.873275821054","8.43354501563676","Inf","1.68942803179595","0.000108233120895984","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.56690804110332","0.209818120064901","0.458059079229854","0.569442154545156","35.6981684149583"
"420","Inf","25","1","21","1800","Curve 74","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","198.759701580508","1.92082270042039","12.8862114089727","105.343547344906","104.676936554768","215.249807229415","11.2011388836266","Inf","1.86547020083838","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","14.6439910502861","0.861411238252126","0.928122426327543","1.1538075721984","59.7077947097972"
"420","Inf","25","1","21","1800","Curve 75","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","45.637805071217","2.47989265105454","17.9599283963628","30.28113026754","30.19425104683","45.686897195769","3.50660850661187","Inf","2.48309689325413","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.721202119204246","0.042423654070838","0.205970031972707","0.256054347782981","8.5230738433403"
"420","Inf","25","1","21","1800","Curve 76","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0","0","42.9846251097508","2.43961061000824","16.9222248111665","64.2185797259444","63.9559061920661","43.0249967043841","3.32166101010713","Inf","2.44139043709337","0","0.00028350814836669",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00956792074761262","0.000562818867506625","0.0237238038161384","0.0294925579944449","-64.9594859228787"
"420","Inf","25","1","21","1800","Curve 77","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","28.2448631320614","1.96469097393332","11.1044739179872","110.640298758051","46.8633709789397","28.2723234826587","2.16979218349567","Inf","1.96646051526281","0","0.000174624773031956",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00101507073198374","5.97100430578669e-05","0.00772722738489472","0.00960620411260697","-103.098265417956"
"420","Inf","25","1","21","1800","Curve 78","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","116.315639481321","2.08668349529849","5.68535807717592","81.9181932134088","81.6608706396717","105.565983870746","5.69091345668806","Inf","2.08967253860247","0","2.83398589429308e-08",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.98127015527948","0.175368832663499","0.418770620583033","0.520600191673862","32.6492236973141"
"420","Inf","25","1","21","1800","Curve 79","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","40.9318831964629","1.9813599528512","8.46107907313854","75.6059981166618","71.6736074705571","46.6132672096851","3.56458681430294","Inf","3.27823513702636","0.368067200376504","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0572661556981916","0.00336859739401127","0.0580396191752777","0.0721527141165254","-34.5414898928467"
"420","Inf","25","1","21","1800","Curve 80","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","123.836099298485","1.93775349928532","3.88465631760657","67.0776183105772","60.4311644979405","53.6678248149563","3.88398128237532","Inf","1.06196262150139","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","23.1239578399725","1.36023281411603","1.16629019292628","1.44988895624874","67.474059952061"
"420","Inf","25","1","21","1800","Curve 81","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","58.891413021856","2.29380004248349","16.188769693505","108.151331024477","86.3679560207986","64.9481099009557","4.91203188774667","Inf","3.58795771861351","0.274979133987531","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.180569729117464","0.0106217487716155","0.103061868659633","0.128122714300663","-15.0185672234323"
"420","Inf","25","1","21","1800","Curve 82","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","179.498722470575","1.36877961175283","15.7173831045069","116.771174907335","116.436613163686","179.694143964516","13.7916506957368","Inf","1.37281002775454","6.40052972081249e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","11.4557481700012","0.673867539411837","0.820894353380407","1.0205055863729","55.5336409493641"
"420","Inf","25","1","21","1800","Curve 83","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","195.789473639429","1.10951055582613","13.29505587928","28.3752021242399","28.4120626415113","85.5929338779455","5.80676909868185","Inf","1.17528922978865","0.0369649959512962","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.05537863392237","0.0620810961130807","0.249160783658024","0.309747497447132","14.9955764333191"
"420","Inf","25","1","21","1800","Curve 84","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","5","0","0","0","0","170.907764149643","2.0913803021051","13.6332434960641","91.2256235159002","91.0108543548529","171.100843452532","13.1331646017732","Inf","2.09768935971138","2.60772267211833e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","13.0890278556708","0.769942815039456","0.877463853978872","1.09083070329121","57.7994465666872"
"420","Inf","25","1","21","1800","Curve 85","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","137.148958306154","2.39857806453481","15.6125241517834","82.5441658168565","82.3081403808445","137.300296967905","10.5404639286254","Inf","2.40342908878587","0.000164602699539068","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","7.3724806383709","0.433675331668877","0.658540303754354","0.818673019330168","48.0411052836387"
"420","Inf","25","1","21","1800","Curve 86","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","55.4614459831966","1.05448558106087","8.65277391841635","59.5722579256399","59.3503598717258","55.5177362355716","4.26095273780946","Inf","1.05553646640321","0","1.9876591350826e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.339523478114699","0.0199719693008647","0.141322218001504","0.175686569599671","-4.2843237697536"
"420","Inf","25","1","21","1800","Curve 87","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","3","5","0","0","0","128.554708491685","2.11447422890691","8.24445413721725","106.002698154771","107.360090609408","135.12322382878","8.69660598249978","Inf","4.17488444428018","0.341270137014079","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.643786922120311","0.0378698189482536","0.194601693076534","0.241921648120046","6.59269622372166"
"420","Inf","25","1","21","1800","Curve 88","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","87.1387402459281","0.766085996972397","11.3593726752326","25.0955949804047","25.1709292394585","75.7762858799475","5.14741271618597","Inf","0.866765901756366","0.0666967156603546","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.645870450686022","0.037992379452119","0.194916339623232","0.242312805103055","6.64762556725131"
"420","Inf","25","1","21","1800","Curve 89","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","2","8","0","0","0","108.203181945207","2.30997424143599","5.07504476035014","116.498844372458","115.982847273392","107.879963456373","5.07851113374148","Inf","2.3072425560707","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.24186895119476","0.0730511147761621","0.270279697306627","0.336001752051","17.7617801613445"
"420","Inf","25","1","21","1800","Curve 90","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","0","10","0","0","0","118.712428942788","0.825772542967461","2.7533077836968","101.864590621786","107.617766839595","57.5992704941471","4.79993923434841","Inf","6.95884559262201","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0128530901857943","0.000756064128576137","0.0274966203118881","0.0341827843243221","-59.9416239778383"
"420","Inf","25","1","21","1800","Curve 91","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","2","7","0","0","0","91.300635506073","1.13103492298629","4.61892048215494","87.3062018781202","86.9959418629708","91.3940950110681","4.62324469980551","Inf","1.13229224753192","9.01269484683558e-08","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.37171181896565","0.0806889305273913","0.284057970364134","0.353130392987382","19.4522941468481"
"420","Inf","25","1","21","1800","Curve 92","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0","0","0","49.1913471311098","0.501747751373332","5.15482304550707","41.8812290938804","41.7390431523087","49.2427232867865","3.77970817431138","Inf","0.502516468451609","4.6666668539176e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.536574073021382","0.0315631807659636","0.17766029597511","0.220860728025066","3.4959220718975"
"420","Inf","25","1","21","1800","Curve 93","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","90.3797776483931","0.570496255853213","17.3983158820495","56.2951966844266","56.134753581125","90.4827696189747","6.94453007277936","Inf","0.573192758720094","0.000329755188073884","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.0657502555322","0.180338250325424","0.424662513444999","0.527924775592835","33.1242527371839"
"420","Inf","25","1","21","1800","Curve 94","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","187.329355636355","2.19127775072819","4.21301916724071","90.8920209637145","90.1334403591067","93.2096301424307","4.21062455159111","Inf","2.16068384383267","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.23031451691821","0.131194971583424","0.362208464262535","0.45028420489107","27.7157077265668"
"420","Inf","25","1","21","1800","Curve 95","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","67.5661713387817","0.566179615948349","5.42691292447969","117.084964112379","110.326169654781","68.8234914690545","5.28364386215987","Inf","0.786158001617065","0.0416984255126256","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0231297941899197","0.0013605761288188","0.0368859882451156","0.0458553002685619","-49.9534896327444"
"420","Inf","25","1","21","1800","Curve 96","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","99.9427352204686","1.91933661737014","14.9702233186923","110.456668803119","110.045246261487","100.044162770401","7.67832836019145","Inf","1.92124748547359","0","2.04559497502208e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.978432921390029","0.0575548777288253","0.239905976850985","0.298242262932492","13.70863148127"
"420","Inf","25","1","21","1800","Curve 97","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","0","10","0","0","0","167.390839349478","1.04521895700134","3.63156060136855","118.982893416774","125.702888542593","72.2701825405787","6.02251521265156","Inf","8.20903870918434","1","0.0860840877984554",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0175359830942922","0.0010315284173113","0.032117416105772","0.039927187245025","-54.6602223686589"
"420","Inf","25","1","21","1800","Curve 98","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","0","10","0","0","0","123.255007285904","1.18108379415469","2.83716548364609","97.821062768111","75.5085493245783","44.0425642528949","3.52277536044786","Inf","1.6971984350492","0.561805172460358","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","43.5551417172221","2.56206715983659","1.60064585709538","1.98986389934821","78.2377552173227"
"420","Inf","25","1","21","1800","Curve 99","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","193.983786611794","2.1015376926004","3.46410013886169","70.5472577653127","58.8473278546602","57.4558637427511","3.16737527578302","Inf","1.16720953979793","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","6.85215121925692","0.403067718779819","0.634876144440645","0.789254609181515","46.7968483228406"
"420","Inf","25","1","21","1800","Curve 100","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","160.364082991076","1.55415802662726","2.44177883258089","22.0337598643964","21.859800985829","41.6651123378387","2.12018253088039","Inf","1.53816167224169","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.604360852035935","0.035550638355055","0.188548769168762","0.234396876343586","5.51835830096683"
"420","Inf","25","1","21","1800","Curve 101","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","1","4","0","0","0","161.267391911638","1.86680998486932","11.0174771107547","83.0853148826864","87.3220587943261","157.085146060746","12.2298212626221","Inf","6.30473123576436","0.890772480501064","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.13694450979077","0.00805555939945707","0.0897527681994102","0.111577331434615","-19.7197677648668"
"420","Inf","25","1","21","1800","Curve 102","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3","14","0","0","0","0","72.8485643382184","1.23281063371105","9.13679927174002","99.7470751598012","99.3452284312577","72.9212475642072","5.6325438874794","Inf","1.2337419282666","0","7.76063264787127e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.117705886019815","0.0069238756482244","0.0832098290361445","0.103443390763791","-22.2933430941269"
"420","Inf","25","1","21","1800","Curve 103","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","164.022067687754","1.67711485945154","3.10727100793272","21.4654105360387","21.3996238891521","47.4218623794135","2.76258327756455","Inf","1.67641527818137","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.429729672678222","0.0252782160398954","0.158991245167448","0.197652052556604","-0.2788986350469"
"420","Inf","25","1","21","1800","Curve 104","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","83.4993984765102","120.811051693973","9.27223027378559","Inf","1.51320566156912","0.0001210570050112","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","4.70882820074037","0.276989894161198","0.52629829389919","0.654274629629177","40.4197477661996"
"420","Inf","25","1","21","1800","Curve 105","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","84.2409095528536","1.43138044937048","5.45197768617421","33.3382236236939","35.2932404987949","81.0120444550753","6.12838335817817","Inf","3.44687243715193","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.012381165473289","0.00072830385136994","0.0269871052795579","0.0335493740265258","-60.5775575870754"
