"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","RSS_reported","citransition1","citransition2","alpha","theta_J","V_cmax","V_cmax_se","J_max","J","J_se","V_TPU","V_TPU_se","R_d","R_d_se","V_cmax_pts","J_max_pts","V_TPU_pts","J_lower","J_upper","R_d_lower","R_d_upper","V_TPU_lower","V_TPU_upper","V_cmax_lower","V_cmax_upper","admissible","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","298.15","1","21","1800","Curve 35","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.0672082966753701","0","0.283985794793116","157.546164525277","0.657710462969262","11.7554951523617","23.7334787967848","1.66585236469718e-29","1186.5","1330","0.36125","0.7","23.6736635316159","1.0799061200021e-15","70.7505501022448","68.3425851130824",NA,NA,NA,"0.567882330754411","3.10396241274873e-16","16","1","0",NA,NA,"0.56788233075441","0.567882330754411",NA,NA,"23.6736635316159","23.6736635316159","TRUE","17","4","13","4.35537501343507e-29","2.56198530202063e-30","1.60062028664535e-15","1.83037932458634e-15","-1100.08118536679"
"420","Inf","298.15","1","21","1800","Curve 36","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0.00722712106327867","0","0.0439259147120174","106.755016388092","2.13099699160783","17.6221569136344","100.861111025559","0.0564402043163638","119.5","1330","0.36125","0.7","100.950275499906","8.19233535992698e-15","112.23591832735","106.037616137176","0.0364101889342972",NA,NA,"2.09190431278918","3.74628430836586e-16","8","9","0","105.966252166865","106.108980107487","2.09190431278918","2.09190431278918",NA,NA,"100.950275499906","100.950275499907","TRUE","17","4","13","0.0564402043163638","0.00332001201860964","0.057619545456465","0.0658904710726963","-38.7884667629927"
"420","Inf","298.15","1","21","1800","Curve 37","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0.091413127213321","0","0.211913559417007","98.7693007582333","1.20121077910298","9.99081473411992","103.037323149503","1.45090368064113","94","1330","0.36125","0.7","99.7242794096166","1.36416990624709","98.2216801765797","93.5099106018965","0.168919738864014",NA,NA,"0.659679080388225","0.0440833266345144","7","10","0","93.178827913723","93.84099329007","0.573275760184577","0.746082400591873",NA,NA,"97.0505063933723","102.398052425861","TRUE","17","4","13","1.45090368064113","0.0853472753318309","0.292142559946049","0.334077798475045","16.4064553156967"
"420","Inf","298.15","1","21","1800","Curve 38","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0.0194071921946656","0","0.0492706615128554","140.847629158548","1.3364206994907","11.6628062687628","87.7000313559547","0.0247306164506125","314","1330","0.36125","0.7","87.7169341135455","5.05749532429745e-15","151.29909984939","139.81073503863","0.0336475782717988",NA,NA,"1.24124979447436","5.33699194163469e-16","11","6","0","139.744785785217","139.876684292042","1.24124979447436","1.24124979447436",NA,NA,"87.7169341135455","87.7169341135455","TRUE","17","4","13","0.0247306164506111","0.0014547421441536","0.0381410821051736","0.0436159960517408","-52.8158423188516"
"420","Inf","298.15","1","21","1800","Curve 39","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0539039952936362","0","0.931952584853861","82.3577795309713","2.37611748408526","14.9247050190903","104.51998356753","4.19857270205594","157","756","0.36125","0.7","58.0618245344667","2.1329983853337","73.0758944554704","70.5036819159579","0.437437591740703","5.74623956239201","0.114398960715909","2.08891041491996","0.129021059946303","9","5","3","69.6463042361462","71.3610595957697","1.8360291374252","2.34179169241471","5.52201759938882","5.97046152539519","53.8811476992126","62.2425013697207","FALSE","17","4","13","8.32975270364769","0.489985453155746","0.699989609319843","0.800468742658262","46.1164573411171"
"420","Inf","298.15","1","21","1800","Curve 40","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.494671666089631","0","0.806032437103568","24.0701732041314","2.01633436584845","14.7694050507061","105.642447773716","0.165799096585614","94","1330","0.36125","0.7","20.9695853954639","0.795951727623551","20.1810598748097","19.9908364406871","0.05523213952782",NA,NA,"1.25784075000765","0.0257212828354092","7","10","0","19.8825814472125","20.0990914341616","1.20742703565025","1.30825446436505",NA,NA,"19.4095200093217","22.529650781606","TRUE","17","4","13","0.165799096585614","0.00975288803444789","0.0987567113387636","0.112932620001627","-20.4693509669683"
"420","Inf","298.15","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0.474624876274868","0","0.832695096776588","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","3.31132095158095","94","1330","0.36125","0.7","106.117736673542","1.75845077833323","105.597093489049","100.1295978338","0.25631589213975",NA,NA,"-1.88374057999373","0.0568245639175822","7","10","0","99.6272186852059","100.631976982394","-1.99511672527219","-1.77236443471527",NA,NA,"102.671173148008","109.564300199075","TRUE","17","4","13","3.31132095158095","0.194783585387115","0.441342933994773","0.50469495368535","30.4341854896983"
"420","Inf","298.15","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","5","0","0.0557695529460432","0","0.183710433295928","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","0.0542771184449095","430.5","1330","0.36125","0.7","44.35427790051","3.24791040254088e-15","91.8872056063729","87.777709180633","0.0598269194932117",NA,NA,"1.71215524488077","4.64122236890198e-16","12","5","0","87.6604484184263","87.8949699428397","1.71215524488077","1.71215524488077",NA,NA,"44.35427790051","44.35427790051","TRUE","17","4","13","0.0542771184449098","0.00319277167322999","0.0565046163886632","0.0646155009057483","-39.4528097689386"
"420","Inf","298.15","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","3","3","0.0431721554232891","0","0.88921452332288","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","10.0841205043827","314","756","0.36125","0.7","98.2428082445525","9.27622223438786e-15","185.740095213696","168.146433717016","0.568443089231817","11.6317294400268","0.228216423749553","1.71596924864993","9.78886190480417e-16","11","3","3","167.032285262121","169.26058217191","1.71596924864993","1.71596924864993","11.1844252494777","12.079033630576","98.2428082445525","98.2428082445526","FALSE","17","4","13","5.95573189005297","0.350337170003116","0.591892870376993","0.676855392467082","40.413302958016"
"420","Inf","298.15","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.280411718896516","0","0.947305997028016","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","8.80319466420073e-29","1186.5","1330","0.36125","0.7","28.8690569653217","1.90685367045958e-15","87.0165378043778","83.3409658015974",NA,NA,NA,"0.752189636666023","5.48084876091541e-16","16","1","0",NA,NA,"0.752189636666022","0.752189636666025",NA,NA,"28.8690569653217","28.8690569653217","TRUE","17","4","13","7.0677006727145e-29","4.15747098394971e-30","2.03898773511508e-15","2.33167168039692e-15","-1091.85106909948"
"420","Inf","298.15","1","21","1800","Curve 45","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0.0156761614971782","0","0.063077042439254","192.857336158864","2.38072303275578","4.46988089712337","60.1814124983503","1.63769147433076","314","566","0.36125","0.7","59.7769165484846","0.157520869572675","73.1105589864753","70.5358554290247","0.477253333040943","4.50817313248348","0.00889849430250296","2.31545442821888","0.0166226077859091","11","2","4","69.6004388962645","71.471271961785","2.2828741169585","2.34803473947926","4.49073208365057","4.52561418131638","59.4681756441221","60.085657452847","FALSE","17","4","13","8.40484022965956","0.494402366450562","0.703137516031226","0.804068511702998","46.2690151611776"
"420","Inf","298.15","1","21","1800","Curve 46","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","16","0","0.0333640273328514","0","0.257791594699956","52.3529944971902","1.81109801595565","15.1055126040429","66.1886710533872","0.566726829305913","94","1330","0.36125","0.7","54.6178470318894","2.04350267890816","51.4952951148503","50.2336212062643","0.0970773282700964",NA,NA,"1.72549054754818","0.0660360528848208","7","10","0","50.0433496428549","50.4238927696737","1.59605988389393","1.85492121120243",NA,NA,"50.6125817812294","58.6231122825494","TRUE","17","4","13","0.566726829305912","0.0333368723121125","0.182583877470363","0.208792651894338","0.425359424074934"
"420","Inf","298.15","1","21","1800","Curve 47","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0844839252788412","0","0.416569355933461","22.5019437880488","1.39193234728416","5.57244683740661","75.2175735266646","0.209453306093807","119.5","1330","0.36125","0.7","19.7767953141481","0.889493874847449","21.0708629277549","20.8633843467487","0.0613962599936131",NA,NA,"1.27195746662928","0.0406757877860879","8","9","0","20.7430476771612","20.9837210163362","1.19223292256855","1.35168201069002",NA,NA,"18.0333873194471","21.5202033088491","TRUE","17","4","13","0.209453306093806","0.0123207827114004","0.110999021218209","0.126932236947304","-16.4960423201714"
"420","Inf","298.15","1","21","1800","Curve 48","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.141600954924395","0","0.71997330211103","77.6282839977881","2.41937016558135","6.6296787163429","113.300623141695","3.21994946938029","157","756","0.36125","0.7","57.0953326371526","2.34242789164629","69.2905082490589","66.9828030044741","0.335865080682746","5.36973834566277","0.0989987698584559","1.73738155143592","0.141689056825379","9","5","3","66.3245074463359","67.6410985626122","1.45967100005818","2.01509210281367","5.1757007567402","5.56377593458535","52.5041739695259","61.6864913047794","FALSE","17","4","13","5.15228211571288","0.303075418571346","0.550522859263215","0.629546974829024","37.9497589583908"
"420","Inf","298.15","1","21","1800","Curve 49","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.159624454552689","0","0.439046731375856","165.666848574136","0.981273097358644","11.2775105879828","33.7785505043576","1.35523838326641e-28","1186.5","1330","0.36125","0.7","33.5162428201839","2.21222835761229e-15","101.830992322158","96.7567471992708",NA,NA,NA,"0.676298088057428","6.35858390211923e-16","16","1","0",NA,NA,"0.676298088057427","0.676298088057429",NA,NA,"33.5162428201839","33.5162428201839","TRUE","17","4","13","2.29077811305195e-28","1.34751653708938e-29","3.6708534935208e-15","4.19778156892419e-15","-1071.86006468259"
"420","Inf","298.15","1","21","1800","Curve 50","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.18055670286818","0","0.740678819598397","20.7351866559591","1.38782163587865","13.1944853028655","102.184344941168","0.225884211375656","157","756","0.36125","0.7","15.1000982061267","0.618580815176841","17.8724788922218","17.7234943442408","0.0891581058714338","1.42113893671214","0.0262286999062465","1.16136360191009","0.0374167898978873","9","5","3","17.5487444567328","17.8982442317488","1.08802669371023","1.23470051010995","1.3697306848959","1.47254718852839","13.8876798083801","16.3125166038733","FALSE","17","4","13","0.362661612775462","0.0213330360456154","0.146058330969566","0.167024091485552","-7.16356300678179"
"420","Inf","298.15","1","21","1800","Curve 51","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.308817760215199","0","0.589118718409445","156.460543251201","0.959673549288418","11.4799934792519","114.946847799816","4.3621177038731","157","1330","0.36125","0.7","113.080892227176","1.14338231474184e-14","152.94166506112","141.193167154005","0.349260709129298",NA,NA,"-1.05402196179676","6.91610454026528e-16","9","8","0","140.508616164112","141.877718143899","-1.05402196179677","-1.05402196179676",NA,NA,"113.080892227176","113.080892227176","TRUE","17","4","13","4.3621177038731","0.256595159051359","0.506552227367878","0.57926463355063","35.1195633527594"
"420","Inf","298.15","1","21","1800","Curve 52","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0.00012533217396807","0","0.00223770804819651","178.114998977631","0.54018163130153","4.25324213741347","76.7479172494495","4.2151018685887","211","314","0.36125","0.7","72.7621325801031","1.47090501421044","81.7147505045673","78.4828937515454",NA,"4.22604985554783","0.000481670906501112","0.440131870697028","0.119558931402136","10","1","6",NA,NA,"0.205796365148841","0.674467376245215","4.22510578057109","4.22699393052457","69.8791587522507","75.6451064079556","FALSE","17","4","13","3.05491413563562","0.179700831507977","0.423911348642588","0.484761173206862","29.0640585429153"
"420","Inf","298.15","1","21","1800","Curve 53","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1","16","0","0.528770451677971","0","0.979960265603149","100.411179834139","2.23705844125012","8.15269797496498","119.838146443595","3.03597588487443","94","1330","0.36125","0.7","86.2709063192129","3.36129855156625","86.1218553308395","82.5232475385602","0.236666120336212",NA,NA,"-1.11633691990192","0.108620796637026","7","10","0","82.0593819427012","82.9871131344192","-1.32923368131049","-0.903440158493351",NA,NA,"79.6827611581431","92.8590514802828","TRUE","17","4","13","3.03597588487443","0.178586816757319","0.422595334519111","0.483256253481321","28.9583428595401"
"420","Inf","298.15","1","21","1800","Curve 54","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0.0390099141075149","0","0.0557480226352345","182.245476112282","1.15457853371045","8.81778024746105","99.1274607584346","6.35279057110576","314","566","0.36125","0.7","99.0362785075217","7.99110062123636e-15","150.498155612043","139.135519528974","0.9534396296751","8.87700172620472","0.0194827850276728","0.936338544215683","8.43271953518905e-16","11","2","4","137.26677785481","141.004261203137","0.936338544215682","0.936338544215685","8.83881546755049","8.91518798485896","99.0362785075217","99.0362785075217","FALSE","17","4","13","1.80964573618752","0.106449749187501","0.326266377654059","0.373099876934141","20.1625119843838"
"420","Inf","298.15","1","21","1800","Curve 55","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0.0645041186285953","0","0.252359965805663","199.344872301142","2.24712956093019","2.04906829217449","48.5660609831102","1.66845425399506","211","314","0.36125","0.7","46.9774663142827","0.530679518554863","47.4442636556473","46.3758050375341",NA,"2.12976092216627","0.0324646261369277","2.03562329088929","0.0431349920915711","10","1","6",NA,NA,"1.95107870638981","2.12016787538877","2.0661302549379","2.19339158939465","45.9373344579151","48.0175981706502","FALSE","17","4","13","6.01243789850564","0.353672817559155","0.594703974729575","0.680070013279495","40.5743984930135"
"420","Inf","298.15","1","21","1800","Curve 56","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0.0264661431872846","0","0.174831325064879","111.509708676161","0.888459517303854","6.41933203082532","50.0175754955271","1.63127407133436","566","756","0.36125","0.7","50.0071764545292","6.10896337959453e-15","99.6133474567714","94.7634813828868",NA,"6.58493102615088","0.0247797575939103","0.814277037814653","1.0792200595541e-15","13","1","3",NA,NA,"0.814277037814651","0.814277037814656","6.53636270126682","6.63349935103495","50.0071764545292","50.0071764545293","FALSE","17","4","13","1.49380322667015","0.0878707780394204","0.296430055897543","0.338980737672642","16.9018145526649"
"420","Inf","298.15","1","21","1800","Curve 57","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.10332738023954","0","0.26918095564004","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","0.470621084528432","94","1330","0.36125","0.7","44.2246264809586","1.77794184282328","41.7992977964557","40.9726978414945","0.0893249263785632",NA,NA,"0.398768872059387","0.0574544201828718","7","10","0","40.7976209857925","41.1477746971965","0.286158208500959","0.511379535617816",NA,NA,"40.739860469025","47.7093924928922","TRUE","17","4","13","0.470621084528432","0.0276835932075548","0.166383873039291","0.190267238080555","-2.73365072322157"
"420","Inf","298.15","1","21","1800","Curve 58","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.444460309194702","0","0.980776320679579","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","1.46778202549662e-28","1186.5","1330","0.36125","0.7","36.1389248916669","4.24889873906918e-15","110.309331624675","104.328066799024",NA,NA,NA,"0.444177714743601","1.22125634232173e-15","16","1","0",NA,NA,"0.444177714743599","0.444177714743603",NA,NA,"36.1389248916669","36.1389248916669","TRUE","17","4","13","1.47542411551595e-28","8.67896538538795e-30","2.94600838175793e-15","3.36888947179922e-15","-1079.33914775029"
"420","Inf","298.15","1","21","1800","Curve 59","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","1","2","0.456743422946356","0","0.937912760158069","197.766620524414","1.99266127483454","13.0077902130783","78.8977880420862","2.67087658005125","756","1330","0.36125","0.7","76.9546183938153","3.53165811306879e-15","201.864699940901","180.937304360131","0.740575650983527",NA,NA,"-0.0504881417080592","7.5757058555843e-16","14","3","0","179.485776084203","182.388832636059","-0.0504881417080607","-0.0504881417080578",NA,NA,"76.9546183938153","76.9546183938153","TRUE","17","4","13","2.67087658005126","0.157110387061839","0.396371526552852","0.453268181785714","26.7801976163331"
"420","Inf","298.15","1","21","1800","Curve 60","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.0101632303301898","0","0.102403158223024","86.2565711016534","0.714492705143057","6.68821660261601","26.0023044870468","2.93480908645505e-29","1186.5","1330","0.36125","0.7","26.0209582515071","1.5848997911924e-15","78.062323669396","75.1188996013497",NA,NA,NA,"0.70025797661911","4.55546022817701e-16","16","1","0",NA,NA,"0.700257976619109","0.700257976619111",NA,NA,"26.0209582515071","26.0209582515071","TRUE","17","4","13","9.16681023770104e-29","5.39224131629473e-30","2.32212000471438e-15","2.65544581766212e-15","-1087.43014813706"
"420","Inf","298.15","1","21","1800","Curve 61","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.202328053652736","0","0.657032312242081","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","2.41051263613441","948.5","1330","0.36125","0.7","60.7830149118609","0.455849802697987","150.388247196454","139.042806971363","0.785270107245372",NA,NA,"0.83884156449464","0.114918062796274","15","2","0","137.503677561162","140.581936381564","0.613602161413943","1.06408096757534",NA,NA,"59.8895492985728","61.6764805251489","FALSE","17","4","13","6.73816440470713","0.396362612041596","0.62957335715673","0.719944677613235","42.5116715333875"
"420","Inf","298.15","1","21","1800","Curve 62","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0.0177763388250636","0","0.0386117483489215","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","0.58145152175209","314","566","0.36125","0.7","34.9215107080542","0.254436369568281","41.9354996324393","41.1034375243711","0.268114797672508","2.63992474286418","0.00360197654667192","1.63784887790732","0.0268497500634533","11","2","4","40.577932520933","41.6289425278092","1.58522336778295","1.69047438803169","2.6328648688327","2.64698461689565","34.4228154237004","35.420205992408","FALSE","17","4","13","2.7360781577635","0.160945773986088","0.401180475579368","0.458767425388063","27.1902178983706"
"420","Inf","298.15","1","21","1800","Curve 63","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.0242482494713584","0","0.606578965360532","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","0.924020624342746","211","1330","0.36125","0.7","42.2168471441292","0.1618233091065","61.2538140947559","59.4585992266799","0.178597701324669",NA,NA,"0.940789617386141","0.0131534135282801","10","7","0","59.1085477320836","59.8086507212763","0.915008926870712","0.96657030790157",NA,NA,"41.8996734582805","42.534020829978","TRUE","17","4","13","0.924020624342746","0.0543541543731027","0.233139774326696","0.266605531759614","8.73592820317411"
"420","Inf","298.15","1","21","1800","Curve 64","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0638001494482886","0","0.957079973993823","46.5368843053235","0.780152991041541","7.01139610361308","93.1174149924191","1.35122035003673","157","756","0.36125","0.7","32.5363880769984","1.1819785540429","40.4152524242721","39.643114145664","0.250673100459653","3.2364186680819","0.0649204446238294","0.59547140781873","0.0714956593146015","9","5","3","39.151794868763","40.1344334225649","0.455339915562111","0.735602900075349","3.1091745966192","3.36366273954461","30.2197101110744","34.8530660429225","FALSE","17","4","13","2.7299385224099","0.160584618965288","0.400730107385617","0.458252409654993","27.1520278045552"
"420","Inf","298.15","1","21","1800","Curve 65","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.0404742467182313","0","0.451478036872577","142.267991616158","1.97461963776965","11.8457078598626","102.788901862223","3.29320964508932","211","1330","0.36125","0.7","99.3254990532352","1.21009059319019","145.058668840858","134.530574701803","0.315304340376847",NA,NA,"1.6582716629575","0.0983592664542361","10","7","0","133.912578194664","135.148571208941","1.4654875007072","1.8510558252078",NA,NA,"96.9537214905824","101.697276615888","TRUE","17","4","13","3.29320964508932","0.193718214417019","0.440134314064489","0.503312843918198","30.3409485888667"
"420","Inf","298.15","1","21","1800","Curve 66","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.462262863130466","0","0.819967883884674","23.3001215967583","1.76938556001987","4.04598854679614","90.3458557069534","0.194061349222509","119.5","1330","0.36125","0.7","18.3124628129651","0.811865625316014","19.6230183827845","19.4432299551514","0.059999808566187",NA,NA,"1.08945844050135","0.0371259148825925","8","9","0","19.3256303303617","19.5608295799412","1.01669164733147","1.16222523367123",NA,NA,"16.7212061873457","19.9037194385845","TRUE","17","4","13","0.194061349222508","0.0114153734836769","0.106842751198558","0.122179360343878","-17.793592645669"
"420","Inf","298.15","1","21","1800","Curve 67","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","2","3","0.109000569849788","0","0.894332296223147","149.800930655724","2.2841241924162","8.63090450236574","67.7477967186132","6.29385348082648","566","756","0.36125","0.7","66.8062103839012","0.233080936195819","147.336963676541","136.463422174013",NA,"9.75940124159958","0.189066252684282","1.83347101695788","0.0411764821970289","13","1","3",NA,NA,"1.75276511185171","1.91417692206406","9.38883138633838","10.1299710968608","66.3493717489574","67.263049018845","TRUE","17","4","13","2.06593687454048","0.121525698502381","0.348605362125113","0.398645483002753","22.4142081485555"
"420","Inf","298.15","1","21","1800","Curve 68","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0.164246901791306","0","0.221412522189785","144.421489509125","0.623696461939253","13.8588419516012","59.4678784629796","0.0178869568627893","756","1330","0.36125","0.7","58.990478398706","2.81826911273078e-15","151.769832205326","140.207232400296","0.0606053200226142",NA,NA,"0.0699990305291964","6.04542601134593e-16","14","3","0","140.088445973052","140.32601882754","0.0699990305291952","0.0699990305291976",NA,NA,"58.990478398706","58.990478398706","TRUE","17","4","13","0.0178869568627893","0.00105217393310525","0.0324372306633173","0.0370933923856541","-58.3233361966295"
"420","Inf","298.15","1","21","1800","Curve 69","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0224203152565441","0","0.670687247026944","27.512877238472","1.72852930875728","2.89141081430018","39.6797164354939","0.419678289013555","157","756","0.36125","0.7","21.0748390164696","0.884735298771868","24.8319001276074","24.5430923606158","0.116891934081703","1.96074292543581","0.0355568891490395","1.67061253589362","0.0535159739474425","9","5","3","24.3139841698157","24.772200551416","1.56572122695663","1.77550384483061","1.8910514227037","2.03043442816793","19.3407578308767","22.8089202020625","FALSE","17","4","13","0.636505406807253","0.0374414945180737","0.193498047840472","0.221273483205261","2.39932305069955"
"420","Inf","298.15","1","21","1800","Curve 70","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0.325331218727418","0","0.790229529732605","178.579254561057","0.513918502442539","8.34588497957215","85.8010529525345","8.79937855845281","566","756","0.36125","0.7","80.7857768708997","1.35308784461401","142.842894086213","132.645118805079",NA,"8.70843380089091","0.136007348286443","-1.26705143368635","0.239038843991757","13","1","3",NA,NA,"-1.73556756791019","-0.798535299462505","8.44185939824948","8.97500820353233","78.1337246954562","83.4378290463431","FALSE","17","4","13","44.5130090405641","2.61841229650377","1.61815088805209","1.85042633425514","74.6075685154828"
"420","Inf","298.15","1","21","1800","Curve 71","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15","0","3","0.171145381857796","0","0.334954118663445","114.261742903874","2.04977608161047","7.08464369934052","40.6963540797587","0.301070010674524","948.5","1330","0.36125","0.7","40.3537152722132","4.40133519560395e-15","101.619561065883","96.5669376040723","0.42590158106593",NA,NA,"1.65665959428717","1.10956045478639e-15","15","2","0","95.7321705051831","97.4017047029615","1.65665959428717","1.65665959428718",NA,NA,"40.3537152722132","40.3537152722132","FALSE","17","4","13","1.693863526888","0.099639030993412","0.315656507921842","0.360967026715738","19.0384877958617"
"420","Inf","298.15","1","21","1800","Curve 72","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0.123794463606357","0","0.640561922304332","73.4994484263938","1.47273957212688","14.4125886028633","36.4359190368559","0.294666044989029","430.5","1330","0.36125","0.7","36.0109007296742","0.0666108196005059","71.4115362784246","68.9574549551274","0.137921271456773",NA,NA,"1.20789768687588","0.00951860081173748","12","5","0","68.6871292630721","69.2277806471827","1.18924122928488","1.22655414446689",NA,NA,"35.8803435232572","36.1414579360912","TRUE","17","4","13","0.294666044989029","0.0173332967640605","0.13165597883902","0.150554371724337","-10.6932311712665"
"420","Inf","298.15","1","21","1800","Curve 73","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","10","0","0.323562930921801","0","0.857753448791336","109.75503157645","1.68638925284613","14.849156013187","80.52620842529","3.95358181592368","157","1330","0.36125","0.7","78.5718901644896","0.238517111747977","101.985249873412","96.8951993427961","0.332184949430075",NA,NA,"0.20052413963105","0.0144274514151779","9","8","0","96.2441168419132","97.5462818436791","0.172246334857302","0.228801944404799",NA,NA,"78.1043966254636","79.0393837035157","TRUE","17","4","13","3.95358181592368","0.232563636230805","0.482248521232367","0.551472282302543","33.4478565467905"
