"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","A","pCi","Cc","Ac","Aj","Ap","Limiting process","residual","res^2","Ci","A_fit","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"420","Inf","25","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0.231119036112214","0","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","21.183813066752","38.8","38.8","38.1696501113853","21.1837975133208","25.9185451343844","2","1.55534312256123e-05","2.4190922288985e-10","388","21.1837975133208","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0.231119036112214","0","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","22.2804376621478","47.3","47.3","43.875866585003","22.2804304350448","25.9185200311491","2","7.22710302270002e-06","5.22310181007198e-11","473","22.2804304350448","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0.231119036112214","0","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","23.7927842669076","65.9","65.9","53.7059612728598","23.7927898699245","25.9184890305687","2","-5.60301683449893e-06","3.13937976476784e-11","659","23.7927898699245","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0.231119036112214","0","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","24.7234881061728","85.3","85.3","61.3045213932522","24.7235023813242","25.9184717530958","2","-1.42751514609074e-05","2.03779949231847e-10","853","24.7235023813242","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0.231119036112214","0","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","25.3242226638679","104.4","104.4","67.0492852971361","25.3242428507112","25.918461245888","2","-2.01868432583296e-05","4.07508640736369e-10","1044","25.3242428507112","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0.231119036112214","0","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","25.9164636910544","132.9","132.9","73.5222142188299","25.9164899472688","25.9184513435637","2","-2.62562143547029e-05","6.89388792240108e-10","1329","25.9164899472688","FALSE","TRUE","TRUE","co-limited"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","-2.68345211637987","2.5","2.5","-2.69128536565465","-1.4845899499088",NA,"1","0.00783324927477702","6.13597942007947e-05","25","-2.69128536565465","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","-2.12372647725956","3.3","3.3","-2.13333179601997","-0.0681917895591218",NA,"1","0.0096053187604106","9.22621484890958e-05","33","-2.13333179601997","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","-1.57765631334728","4.1","4.1","-1.58899046889281","1.17792374992478",NA,"1","0.0113341555455266","0.000128463081930192","41","-1.58899046889281","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","-1.17676720647883","4.7","4.7","-1.18937056126011","2.01843812479165",NA,"1","0.0126033547812829","0.000158844551742887","47","-1.18937056126011","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","-0.783081580998537","5.3","5.3","-0.79693132907519","2.78943430846",NA,"1","0.0138497480766531","0.000191815521786755","53","-0.79693132907519","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","0.170863413516574","6.8","6.8","0.153993512890879","4.46407882732698",NA,"1","0.0168699006256954","0.000284593547120837","68","0.153993512890879","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","0.964347254720077","8.1","8.1","0.944965215281961","5.68065325399739",NA,"1","0.0193820394381155","0.000375663452780663","81","0.944965215281961","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","2.46557159470937","10.7","10.7","2.44143673771556","7.63716176153675",NA,"1","0.0241348569938133","0.000582491322111821","107","2.44143673771556","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","3.81048234240779","13.2","13.2","3.7820895505789","9.09026369380086",NA,"1","0.0283927918288938","0.000806150627838896","132","3.7820895505789","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","6.2471284728635","18.2","18.2","6.21102135466954","11.2012257479752",NA,"1","0.0361071181939598","0.00130372398427259","182","6.21102135466954","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","8.71653236275285","24","24","8.67260720840843","12.8535796973856","28.0920626971738","1","0.0439251543444108","0.00192941918418031","240","8.67260720840843","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","13.7233723973085","38.8","38.8","13.6635957832049","15.2607408483634","22.8456937522901","1","0.0597766141035727","0.00357324359368745","388","13.6635957832049","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","15.983011967512","47.3","47.3","15.9160814228914","16.073194942218","21.6704128336145","1","0.0669305446206359","0.00447969780321493","473","15.9160814228914","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","17.2089483810908","65.9","65.9","19.7964366851791","17.2095720814804","20.3256524918376","2","-0.000623700389606796","3.89002175995669e-07","659","17.2095720814804","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","17.9197977571329","85.3","85.3","22.7959106155165","17.9182595313229","19.6225106468268","2","0.00153822581006935","2.36613864276351e-06","853","17.9182595313229","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","18.3786244724517","104.4","104.4","25.0636125607046","18.3795399259093","19.2099094410576","2","-0.000915453457636772","8.38055033099122e-07","1044","18.3795399259093","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.732984034575056","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","18.8309640319129","132.9","132.9","27.6187521195063","18.8372891139357","18.8309640318955","3","1.73692171756556e-11","3.01689705295091e-22","1329","18.8309640318955","FALSE","TRUE","TRUE","co-limited"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","-3.79548646683308","2.5","2.5","-3.79304553203075","-6.88216953105459",NA,"2","3.08668306422151","9.5276123389519","25","-6.88216953105459","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","-2.5566058123655","3.3","3.3","-2.55868075749992","-3.4826958000641",NA,"2","0.926089987698598","0.85764266531559","33","-3.4826958000641","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","-1.34794979454201","4.1","4.1","-1.35443044691033","-0.479379211580196",NA,"1","0.00648065236831652","4.19988551189665e-05","41","-1.35443044691033","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","-0.460633358820629","4.7","4.7","-0.470348394158098","1.55304356586561",NA,"1","0.00971503533746887","9.43819116082689e-05","47","-0.470348394158098","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","0.410739098078143","5.3","5.3","0.397847797632849","3.42210799399035",NA,"1","0.0128913004452944","0.000166185627170848","53","0.397847797632849","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","2.52217355190869","6.8","6.8","2.50158580027301","7.49752571387591",NA,"1","0.0205877516356749","0.000423855517412236","68","2.50158580027301","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","4.27844789739805","8.1","8.1","4.25145829902143","10.471754494215",NA,"1","0.0269895983766197","0.000728438420531235","81","4.25145829902143","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","7.60121473679384","10.7","10.7","7.56211322428699","15.2790800447524",NA,"1","0.0391015125068588","0.00152892828032403","107","7.56211322428699","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","10.578001560295","13.2","13.2","10.5280492754851","18.8688938118979",NA,"1","0.0499522848098657","0.00249523075772594","132","10.5280492754851","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","15.9712041256611","18.2","18.2","15.901592921187","24.1136454831636",NA,"1","0.0696112044741106","0.00484571978833644","182","15.901592921187","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","21.4369117749641","24","24","21.3473773604337","28.2437470887126","37.2464560747244","1","0.0895344145303945","0.00801641138530051","240","21.3473773604337","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","32.5189077124263","38.8","38.8","32.3889779919133","34.2998306848781","33.0665762183264","1","0.129929720512983","0.0168817322725819","388","32.3889779919133","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","32.0955108271652","47.3","47.3","37.3721684939223","36.3544610076812","32.0955004990184","3","1.0328146792915e-05","1.06670616176001e-10","473","32.0955004990184","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","30.9680887389934","65.9","65.9","45.9567069019647","39.2373110329713","30.9681040265096","3","-1.52875161454347e-05","2.33708149896926e-10","659","30.9681040265096","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","30.3715555738354","85.3","85.3","52.5924650783237","41.040527749238","30.3715649097744","3","-9.33593902274765e-06","8.71597574364624e-11","853","30.3715649097744","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","30.0192315107871","104.4","104.4","57.6093187246012","42.2164525024633","30.0192309907386","3","5.20048555330277e-07","2.70450499901108e-13","1044","30.0192309907386","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.404260295681888","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","29.6941475815209","132.9","132.9","63.2620727117476","43.385111787439","29.6941337905296","3","1.37909913462408e-05","1.9019144231209e-10","1329","29.6941337905296","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","-1.76610107226428","2.5","2.5","-1.77001796863103","-2.8633080883205",NA,"2","1.09720701605622","1.203863236083","25","-2.8633080883205","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","-1.39707621883106","3.3","3.3","-1.40176657215561","-1.69674458770538",NA,"2","0.299668368874318","0.0898011313037945","33","-1.69674458770538","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","-1.03705436505518","4.1","4.1","-1.04249930551708","-0.639589516068946",NA,"1","0.00544494046190058","2.96473766336421e-05","41","-1.04249930551708","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","-0.772749795878023","4.7","4.7","-0.778748705011969","0.0904219526865391",NA,"1","0.00599890913394541","3.59869107973336e-05","47","-0.778748705011969","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","-0.513194452888988","5.3","5.3","-0.519737376563148","0.772458805888491",NA,"1","0.00654292367416065","4.28098502058919e-05","53","-0.519737376563148","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","0.115737629510445","6.8","6.8","0.107876496803509","2.29634123525703",NA,"1","0.00786113270693556","6.1797407436052e-05","68","0.107876496803509","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","0.63887832155012","8.1","8.1","0.629920713079016","3.44144747738634",NA,"1","0.00895760847110405","8.0238749521595e-05","81","0.629920713079016","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","1.62862946624594","10.7","10.7","1.61759739069699","5.3541515054992",NA,"1","0.0110320755489481","0.000121706690917699","107","1.61759739069699","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","2.51532369081315","13.2","13.2","2.50243315014715","6.8347415765798",NA,"1","0.0128905406659978","0.000166166038661743","132","2.50243315014715","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","4.12179464428462","18.2","18.2","4.10553702380027","9.08318450953387",NA,"1","0.0162576204843434","0.000264310223812943","182","4.10553702380027","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","5.74986265625925","24","24","5.7301926896418","10.9292425911196","37.8797292182491","1","0.0196699666174407","0.000386907586731231","240","5.7301926896418","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","9.05085207103629","38.8","38.8","9.02426340177126","13.7650840657916","24.8086165469974","1","0.0265886692650348","0.000706957333285405","388","9.02426340177126","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","10.5406233141703","47.3","47.3","10.5109121616286","14.7640294351155","22.6678035889522","1","0.0297111525417293","0.000882752585357907","473","10.5109121616286","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","13.107051077814","65.9","65.9","13.0719608257563","16.1987690442523","20.4629734353818","1","0.0350902520576781","0.00123132578947138","659","13.0719608257563","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","15.090872828868","85.3","85.3","15.051624589287","17.1164972581254","19.4011721830577","1","0.0392482395810347","0.0015404243102103","853","15.051624589287","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","16.5907079827164","104.4","104.4","16.5483161664237","17.7236280930872","18.8045006290349","1","0.0423918162927386","0.0017970660885973","1044","16.5483161664237","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.740425349853467","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","18.2806514699596","132.9","132.9","18.234717619746","18.3339152800685","18.2727323266714","1","0.0459338502135793","0.00210991859544354","1329","18.234717619746","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 45","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0.0849492640071549","0","192.857336158864","2.38072303275578","4.46988089712337","60.1814124983503","-3.50820111306358","2.5","2.5","-3.50377428378001","-4.93009174759909",NA,"2","1.42189063453551","2.0217729765798","25","-4.93009174759909","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 45","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0.0849492640071549","0","192.857336158864","2.38072303275578","4.46988089712337","60.1814124983503","-2.75016707187523","3.3","3.3","-2.74909810966814","-3.16439869655534",NA,"2","0.414231624680113","0.171587838885126","33","-3.16439869655534","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 45","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0.0849492640071549","0","192.857336158864","2.38072303275578","4.46988089712337","60.1814124983503","-2.01062658240725","4.1","4.1","-2.01283356630071","-1.63492631027081",NA,"1","0.00220698389345975","4.87077790599074e-06","41","-2.01283356630071","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 45","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0.0849492640071549","0","192.857336158864","2.38072303275578","4.46988089712337","60.1814124983503","-1.46770417809237","4.7","4.7","-1.47231614799896","-0.615687853994498",NA,"1","0.00461196990659074","2.12702664192986e-05","47","-1.47231614799896","TRUE","FALSE","FALSE","Ac"
