"curve_identifier","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_RL","true_Vcmax","true_J","true_Tp","true_alpha_old","true_alpha_g","true_alpha_s","J","J_lower","J_upper","RL","RL_lower","RL_upper","Tp","Tp_lower","Tp_upper","Vcmax","Vcmax_lower","Vcmax_upper","alpha_old","alpha_old_lower","alpha_old_upper","alpha_g","alpha_g_lower","alpha_g_upper","alpha_s","alpha_s_lower","alpha_s_upper","AIC","RSS","RMSE","package","false_negative_Vcmax","false_negative_Tp","false_negative_J","false_positive_Vcmax","false_positive_Tp","false_positive_J","Vcmax_diff_rel","Tp_diff_rel","RL_diff_rel","J_diff_rel","Vcmax_diff_abs_upper","Tp_diff_abs_upper","RL_diff_abs_upper","J_diff_abs_upper","Vcmax_diff_abs_lower","Tp_diff_abs_lower","RL_diff_abs_lower","J_diff_abs_lower","Vcmax_diff_abs","Tp_diff_abs","RL_diff_abs","J_diff_abs","true_Vcmax_in_confidence_interval","true_Tp_in_confidence_interval","true_RL_in_confidence_interval","true_J_in_confidence_interval"
"Curve 185",0,17,0,2.14121769886464,112.329171705758,38.2866791898152,7.80673713969067,0,0.193417999799847,0.319943344569765,37.7575673979515,37.7564368531067,37.757628495342,2.00129387003953,2.00129387003953,2.00141607090975,NA,2.73373126848077,Inf,NA,47.6488317451425,Inf,NA,NA,NA,NA,0.139738499525139,0.139799534681389,NA,0.320846782861617,0.321029888330368,-258.88088405639,1.06355303141778e-07,7.90961080108087e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,-6.53477826655835,-1.38197358209228,Inf,Inf,-0.13980162795489,-0.52905069447322,-64.6803399606157,-5.0730058712099,-0.139923828825107,-0.530242336708454,NA,NA,-0.139923828825107,-0.52911179186367,TRUE,TRUE,FALSE,FALSE
"Curve 186",13,4,0,2.32985607108567,31.8620926113799,70.9575068539707,17.7153433572128,0,0.0337051230422294,0.105970337834442,72.7504388457564,72.7470635166684,72.7536369641927,2.74596152487947,2.74583932400925,2.74693913184121,NA,5.39659286207145,Inf,32.3142784861448,32.3117776497582,32.3161893578192,NA,NA,NA,NA,0.258841240977995,0.2596880143856,NA,0.145509348416155,0.147134647355742,-182.988037709313,9.2379057141563e-06,0.000737160917629104,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.41919703856279,NA,17.8597063980824,2.52676858485951,0.454096746439291,Inf,0.417083060755541,1.79613011022197,0.449685038378234,-12.3187504951414,0.415983252923581,1.78955666269769,0.452185874764837,NA,0.416105453793798,1.79293199178566,FALSE,TRUE,FALSE,FALSE
"Curve 187",17,0,0,1.31811952003278,20.9083786229603,190.927214796655,6.22848927415907,0,0.00398052013541982,0.0081517137598712,NA,66.9780696706704,Inf,1.81832244474226,1.81832244474226,1.81832244474226,NA,3.89498372482843,Inf,21.4342003112855,21.4342003112855,21.4342614254346,NA,NA,NA,NA,0.414432246515579,0.414432246515579,NA,-2.4065896987482,Inf,-330.024912625928,1.61905484239525e-09,9.75902249925149e-06,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.51488505066471,NA,37.948222229274,NA,0.525882802474296,Inf,0.500202924709479,Inf,0.525821688325205,-2.33350554933065,0.500202924709479,-123.949145125984,0.525821688325205,NA,0.500202924709479,NA,FALSE,TRUE,FALSE,TRUE
"Curve 188",12,5,0,1.50343472252134,81.4536826694384,173.448714498105,14.0053879515268,0,0.358002226803495,0.879887745518936,171.801609090153,171.796510252731,171.805775854739,1.07069182102582,1.07026411798006,1.0713028253769,NA,11.911064228674,Inf,81.1284382906401,81.1213712939731,81.1308441140184,NA,NA,NA,NA,0.265262060416149,0.26550620104115,NA,0.685318446967863,0.686172939155367,-169.309027919356,2.06551119402039e-05,0.00110227337113707,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.399299783802644,NA,-28.783617606609,-0.949620994722936,-0.322838555419992,Inf,-0.432131897144446,-1.64293864336591,-0.332311375465366,-2.09432372285281,-0.433170604541282,-1.65220424537392,-0.325244378798359,NA,-0.432742901495526,-1.64710540795105,TRUE,TRUE,FALSE,TRUE
"Curve 189",9,8,0,1.35971292390022,53.7718994629104,66.4099579186412,15.848394578658,0,0.158167492123424,0.241488319465425,66.751340038052,66.7497327371182,66.7584747847734,1.42649470392763,1.42502810372972,1.42661690479784,NA,4.8828818880524,Inf,53.9170135637987,53.9101749036862,53.9296222087372,NA,NA,NA,NA,0.178868848894109,0.179540235612859,NA,0.246850636488106,0.248100658112721,-174.309668910655,1.53913780834463e-05,0.000951512050044134,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.26986976903878,NA,4.9114617397211,0.514052606130406,0.157722745826845,Inf,0.0669039808976191,0.348516866132243,0.138275440775871,-10.9655126906056,0.0653151798294969,0.339774818476997,0.145114100888321,NA,0.0667817800274026,0.341382119410881,TRUE,TRUE,FALSE,TRUE
"Curve 190",17,0,0,2.26167171070119,39.0591470652726,140.400902507151,14.2497107927315,0,0.0481376621174047,0.759364687018096,NA,118.013193189612,Inf,2.95601711753578,2.95601711753578,2.95601711753578,NA,8.32068952206574,Inf,39.8016390415836,39.8016390415836,39.8016390415836,NA,NA,NA,NA,0.353992505139123,0.353992505139123,NA,-2.23171888399496,24.4376514288117,-357.224904955559,3.26881682610377e-10,4.38501245964007e-06,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.90094262701202,NA,30.7005390547736,NA,0.742491976311079,Inf,0.694345406834586,Inf,0.742491976311079,-5.92902127066576,0.694345406834586,-22.3877093175396,0.742491976311079,NA,0.694345406834586,NA,FALSE,TRUE,FALSE,TRUE
"Curve 191",17,0,0,1.06809511106228,29.8393015486654,191.383819652116,12.1174700083025,0,0.027684694754124,0.2388869348343,NA,92.958305450442,Inf,2.03376618845219,2.03376618845219,2.03376618845219,NA,6.07933258672908,Inf,30.8424229665032,30.8424229665032,30.8424229665032,NA,NA,NA,NA,0.578542351172852,0.578542351172852,NA,-2.9598797444389,58.4878008865754,-317.834559241669,3.31654029312467e-09,1.39674838635282e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.3617456367127,NA,90.4105886627911,NA,1.0031214178378,Inf,0.965671077389904,Inf,1.0031214178378,-6.0381374215734,0.965671077389904,-98.4255142016739,1.0031214178378,NA,0.965671077389904,NA,FALSE,TRUE,FALSE,TRUE
"Curve 192",0,17,0,2.02182766802609,108.507397296838,79.6804129186086,10.5674816136062,0,0.491369683062724,0.89841679807636,74.317151633035,74.3163573669591,74.3243499150142,0.66269774829971,0.662086743948631,0.662881049605034,NA,5.30065027071456,Inf,NA,89.0452683637685,Inf,NA,NA,NA,NA,0.239531127272769,0.239714232741519,NA,0.448045275074917,0.448879444557489,-185.115953337946,8.15102509674415e-06,0.000692439213587996,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,-67.2228371003201,-6.73096572811695,Inf,Inf,-1.35894661842106,-5.35606300359444,-19.46212893307,-5.26683134289165,-1.35974092407746,-5.36405555164957,NA,NA,-1.35912991972638,-5.36326128557361,TRUE,TRUE,FALSE,FALSE
"Curve 193",17,0,0,1.84173892091494,32.3676570073003,154.191568781389,11.402294241637,0,0.276577776283302,0.383980264590355,NA,120.305917991916,Inf,1.52625938924757,1.52625938924757,1.52625938924757,NA,2.53190252325576,Inf,32.0920255985616,32.0920255985616,32.0921478268598,NA,NA,NA,NA,0.104810316669236,0.104810316669236,NA,-1.5875232491085,14.4183403021895,-304.401200400883,7.309097009876e-09,2.07351605475791e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.85156429047824,NA,-17.129438276227,NA,-0.275509180440459,Inf,-0.315479531667374,Inf,-0.275631408738647,-8.87039171838123,-0.315479531667374,-33.885650789473,-0.275631408738647,NA,-0.315479531667374,NA,TRUE,TRUE,FALSE,TRUE
"Curve 194",2,16,0,1.65440440524602,92.9608093041461,95.8614667111076,10.6494755443558,0,0.322768063673574,0.950517196960282,91.1497200496236,91.1183427088658,91.1636765267988,0.453531257703034,0.451555429783586,0.45741051644582,NA,6.17104692661915,Inf,NA,92.5637059301561,Inf,NA,NA,NA,NA,0.0989483611192297,0.10049694380081,NA,0.74937024856116,0.753100589864101,-112.76738369499,0.000574753878847475,0.00581455515898768,"PhotoGEA",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,-72.5864331438606,-4.91516228901814,Inf,Inf,-1.1969938888002,-4.69779018430884,-0.397103373990021,-4.47842861773666,-1.20284897546244,-4.7431240022418,NA,NA,-1.20087314754299,-4.71174666148404,TRUE,TRUE,FALSE,FALSE
"Curve 195",1,16,0,0.9066344541125,54.8354617708828,52.6596449700417,13.4700054914504,0,0.158652259250753,0.697307652315358,55.2534868809386,55.2452129527925,55.2608024009501,1.5392245793763,1.53811101416605,1.54026328677314,NA,3.77138951185375,Inf,NA,58.0254275358029,Inf,NA,NA,NA,NA,0.353262510392973,0.353872861955474,NA,0.918187107778747,0.921038637834814,-145.17196493748,8.54379237794881e-05,0.00224182073822213,"PhotoGEA",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,69.7734486478393,4.92567299375554,Inf,Inf,0.633628832660643,2.60115743090839,3.18996576492008,-9.69861597959668,0.631476560053553,2.58556798275083,NA,NA,0.632590125263803,2.59384191089689,FALSE,TRUE,FALSE,FALSE
"Curve 196",0,17,0,2.05574921453837,82.1813473628135,36.8648340301122,17.8419596788473,0,0.341417089330221,0.483556601171149,36.0597169079724,36.0595947131915,36.0622360277835,1.84738710942005,1.8470205068094,1.84738710942005,NA,2.58859601555781,Inf,NA,44.1334319484586,Inf,NA,NA,NA,NA,0.25939244471341,0.25951451502591,NA,0.407272623743351,0.407944010462103,-230.529166189847,5.63706381178163e-07,0.000182096674579282,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,-10.1355799454902,-2.18397055980835,Inf,Inf,-0.208362105118325,-0.8025980023287,-38.0479154143549,-15.2533636632895,-0.208728707728975,-0.805239316920748,NA,NA,-0.208362105118325,-0.805117122139862,TRUE,TRUE,FALSE,FALSE
"Curve 197",16,1,0,0.55765674656257,49.0587589879287,144.076876855339,15.525233752653,0,0.00149543435011998,0.732017009763513,143.207510967751,143.201504887449,143.207856040579,2.23975549710253,2.23969439666743,2.23987769797275,NA,10.9570514182342,Inf,50.804026594898,50.8035376817052,50.8042099373453,NA,NA,NA,NA,0.585275716668466,0.585336751824716,NA,0.06088705656462,0.0629413648010273,-231.920622990918,5.19404578998069e-07,0.000174794766881901,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.55750459851353,NA,301.636940807858,-0.603404173218368,1.74545094941654,Inf,1.68222095141018,-0.869020814759921,1.74477869377644,-4.56818233441884,1.68203765010486,-0.875371967890032,1.74526760696924,NA,1.68209875053996,-0.869365887587804,FALSE,TRUE,FALSE,TRUE
"Curve 198",17,0,0,1.90977573237615,22.7919618660817,146.12734222298,7.50838392127305,0,0.374873420305758,0.776543391535524,NA,77.9218200486553,Inf,1.71112885548779,1.71112885548779,1.71112885548779,NA,2.93714523849333,Inf,22.6207391390503,22.6207391390503,22.6208002531994,NA,NA,NA,NA,0.221675402839515,0.221675402839515,NA,-1.8780354277386,59.1435702666663,-316.480856365218,3.5914346268046e-09,1.45348154580741e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.751241723013793,NA,-10.4015813752751,NA,-0.171161612882312,Inf,-0.19864687688836,Inf,-0.171222727031399,-4.57123868277973,-0.19864687688836,-68.205522174325,-0.171222727031399,NA,-0.19864687688836,NA,TRUE,TRUE,FALSE,TRUE
"Curve 199",0,17,0,0.73110777559923,115.337174130371,32.5170213299338,9.71726568026468,0,0.357412911057603,0.995046722715488,31.7130677523232,31.7127622653709,31.7131288497136,0.522601936618109,0.522601936618109,0.522663037053216,NA,2.1565222555996,Inf,NA,33.0038616202997,Inf,NA,NA,NA,NA,0.248540778800883,0.248540778800883,NA,0.820180849879522,0.820302920192023,-288.394643941836,1.87404048991327e-08,3.32020595561859e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,-28.5191658384738,-2.4724084332735,Inf,Inf,-0.208444738546014,-0.803892480220178,-82.3333125100711,-7.56074342466508,-0.208505838981121,-0.804259064562846,NA,NA,-0.208505838981121,-0.803953577610624,TRUE,TRUE,FALSE,FALSE
"Curve 200",17,0,0,1.02653705746168,25.9459724253975,126.710016631149,5.94285277836025,0,0.0794580640035865,0.634375102708582,NA,78.0664701985462,Inf,1.85820435943794,1.85820435943794,1.85820435943794,NA,5.71027050773533,Inf,26.8101234400374,26.8101234400374,26.8101234400374,NA,NA,NA,NA,0.623528452929445,0.623528452929445,NA,-3.14568706814005,55.0593434717802,-325.181356497176,2.15277480017857e-09,1.12531689659051e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.33057863652864,NA,81.0167831673526,NA,0.864151014639901,Inf,0.831667301976253,Inf,0.864151014639901,-0.232582270624914,0.831667301976253,-48.6435464326025,0.864151014639901,NA,0.831667301976253,NA,FALSE,TRUE,FALSE,TRUE
"Curve 1",17,0,0,1.60244125088677,46.7736513387645,145.547406748333,16.4606548431143,0,0.102921696189342,0.356153268003836,134.415035873633,NA,NA,1.3309278753535,1.3309278753535,1.3309278753535,NA,NA,NA,46.5609594310376,46.5609594310376,46.5609594310377,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.7856604630634,0.0958475193115922,0.075087211769183,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.454725901525993,NA,-16.9437335305127,-7.648621932474,-0.212691907726814,NA,-0.271513375533267,NA,-0.212691907726828,NA,-0.271513375533269,NA,-0.212691907726821,NA,-0.271513375533268,-11.1323708747001,TRUE,FALSE,FALSE,FALSE
"Curve 2",14,0,3,0.809220046047121,35.0804832506692,125.950158981257,5.80910727549344,0,0.32115387180562,0.535430860961787,NA,NA,NA,0.170653327753726,0.170653327753726,0.170653327753727,6.08612647398924,NA,NA,34.4864528586434,34.4864528586434,34.4864528586434,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.6645915873762,0.24741244389297,0.12063860563756,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.69333582944421,4.76870516171114,-78.9113815720046,NA,-0.594030392025758,NA,-0.638566718293395,NA,-0.594030392025758,NA,-0.638566718293395,NA,-0.594030392025758,0.277019198495793,-0.638566718293395,NA,FALSE,FALSE,FALSE,FALSE
"Curve 3",9,1,7,2.27772794398945,95.9278383455239,124.681234126352,3.14690385617316,0,0.338741532058466,0.508650917810155,76.8751824410305,NA,NA,0.269817819003903,-0.118997044971635,0.658632682979441,2.91466434233418,NA,NA,87.4304932608249,82.6469967347682,92.2139897868816,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2760526638605,52.0784450355826,1.75026796327579,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.85805959068142,-7.37993673951639,-88.1540804855159,-38.3426198980952,-3.71384855864237,NA,-1.61909526101001,NA,-13.2808416107557,NA,-2.39672498896108,NA,-8.49734508469905,-0.232239513838981,-2.00791012498554,-47.8060516853212,FALSE,FALSE,FALSE,FALSE
"Curve 4",13,4,0,0.970993463299237,84.4920419288101,184.216428957321,17.5572359490581,0,0.401586077315712,0.837078613257036,171.14824418032,NA,NA,-0.953763799491087,-0.953763799491089,-0.953763799491086,NA,NA,NA,82.6755973243165,82.6755973243165,82.6755973243165,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.1516091644301,0.286827001802773,0.129892942751459,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.1498410536983,NA,-198.225563357594,-7.09393014019864,-1.81644460449353,NA,-1.92475726279032,NA,-1.81644460449355,NA,-1.92475726279033,NA,-1.81644460449354,NA,-1.92475726279032,-13.068184777001,FALSE,FALSE,FALSE,FALSE
"Curve 5",11,0,6,1.26797972631175,109.193462848081,188.570318754599,9.02404085695744,0,0.0254961048844714,0.342176993817557,166.514246507972,NA,NA,1.11132525686653,1.11132525686653,1.11132525686653,9.68550212026651,NA,NA,109.176772437502,109.176772437502,109.176772437502,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5021024667799,3.96621759358745,0.483018547542276,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.0152851738040614,7.32998967750788,-12.3546509612493,-11.6964707872877,-0.0166904105789882,NA,-0.156654469445219,NA,-0.0166904105790167,NA,-0.156654469445223,NA,-0.0166904105790024,0.661461263309073,-0.156654469445221,-22.0560722466271,TRUE,FALSE,FALSE,FALSE
"Curve 6",3,15,0,1.46516326073557,96.8063829514431,83.5909694038099,8.17190252667293,0,0.470844792352499,0.628227578070946,70.3585181924674,NA,NA,-1.06692287445739,-1.27515080356316,-0.858694945351613,NA,NA,NA,75.8958585581331,69.4521916161775,82.3395255000887,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9066216755673,1.58475793033889,0.305321232025906,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-21.6003570795517,NA,-172.819384914262,-15.8300009028719,-14.4668574513544,NA,-2.32385820608718,NA,-27.3541913352655,NA,-2.74031406429873,NA,-20.91052439331,NA,-2.53208613519296,-13.2324512113425,FALSE,FALSE,FALSE,FALSE
"Curve 7",0,17,0,1.89063093741192,95.2503358495887,31.4785098014632,12.0353985546716,0,0.295810954515221,0.637491794963134,27.3134650484157,NA,NA,1.301798765992,1.17875008200021,1.4248474499838,NA,NA,NA,23.2998296154558,21.2655675780709,25.3340916528408,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.81414903291247,0.441639772167718,0.161179434567543,"plantecophys",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-75.5383228755761,NA,-31.1447443161997,-13.2313911278415,-69.916244196748,NA,-0.465783487428119,NA,-73.9847682715179,NA,-0.711880855411703,NA,-71.9505062341329,NA,-0.588832171419911,-4.16504475304752,FALSE,FALSE,FALSE,FALSE
"Curve 8",9,0,8,1.71116492936853,55.3990659936098,136.742220030655,2.68600964946672,0,0.0368809094230163,0.0729940107453149,52.2606183850633,NA,NA,1.49149558147037,1.24438790866936,1.73860325427138,2.6788488698632,NA,NA,51.0476097849944,48.0075030300222,54.0877165399665,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0771427426757,5.83911922829019,0.586069621857445,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-7.85474652066768,-0.266595453405767,-12.837415267693,-61.7816513631654,-1.31134945364332,NA,0.0274383249028507,NA,-7.3915629635876,NA,-0.466777020699178,NA,-4.35145620861546,-0.00716077960351846,-0.219669347898164,-84.4816016455919,FALSE,FALSE,TRUE,FALSE
"Curve 9",11,6,0,1.11958950396627,70.4054447393864,111.906954713701,14.53982116675,0,0.0745630675280818,0.123624279127689,109.25062289599,NA,NA,0.82283529237867,0.82283529237867,0.822835292378671,NA,NA,NA,70.1986131236647,70.1986131236646,70.1986131236647,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.8091322397023,0.0902473619268449,0.0728606090328508,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.293772188340536,NA,-26.5056264404334,-2.37369681313111,-0.206831615721768,NA,-0.296754211587601,NA,-0.206831615721796,NA,-0.296754211587602,NA,-0.206831615721782,NA,-0.296754211587601,-2.65633181771121,TRUE,FALSE,FALSE,FALSE
"Curve 10",17,0,0,2.0313762798789,51.2314807501389,163.027261878853,10.8382118897513,0,0.161522892084417,0.440129843887407,146.733742805606,NA,NA,1.56388544414638,1.56388544414638,1.56388544414638,NA,NA,NA,50.8281220291393,50.8281220291393,50.8281220291393,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.8042897090713,0.114220791000411,0.0819687139026087,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.787325908003279,NA,-23.0135027352189,-9.9943524079759,-0.403358720999549,NA,-0.467490835732516,NA,-0.403358720999563,NA,-0.46749083573252,NA,-0.403358720999556,NA,-0.467490835732518,-16.2935190732463,TRUE,FALSE,FALSE,FALSE
"Curve 11",8,9,0,2.21461487844819,79.7350013235118,101.356338431314,15.2580239490606,0,0.113912944838129,0.565327874505892,93.099993013738,NA,NA,1.66498618434786,1.5485454744159,1.78142689427983,NA,NA,NA,76.9355112375236,75.0104933654385,78.8605291096087,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6422877795161,3.35210497740606,0.44405252586802,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.51099271276074,NA,-24.8182516720677,-8.14585998799742,-0.874472213903076,NA,-0.433187984168361,NA,-4.72450795807329,NA,-0.666069404032296,NA,-2.79949008598818,NA,-0.549628694100328,-8.25634541757563,FALSE,FALSE,FALSE,FALSE
"Curve 12",9,8,0,0.531121064918116,32.9069252620684,42.2854799098801,13.4271181615442,0,0.305172070498847,0.424229678958654,38.5230606572121,NA,NA,-0.0382754604261807,-0.0382754604261808,-0.0382754604261805,NA,NA,NA,32.3795494389021,32.3795494389021,32.3795494389021,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.8558570992971,0.182306292404965,0.103556262742691,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.60262868367767,NA,-107.206541588043,-8.89766241434766,-0.527375823166281,NA,-0.569396525344296,NA,-0.527375823166281,NA,-0.569396525344297,NA,-0.527375823166281,NA,-0.569396525344296,-3.76241925266793,FALSE,FALSE,FALSE,FALSE
"Curve 13",5,12,0,0.605821438971907,43.5067653136794,37.4773821694311,5.66645872497931,0,0.0735821474201611,0.165241572624072,35.7672838617818,NA,NA,0.427579200136731,0.386730142566871,0.46842825770659,NA,NA,NA,41.4010733254765,39.6595775017945,43.1425691491585,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.9422869233138,0.171020008963527,0.100299553973416,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4.83991851157186,NA,-29.4215799192675,-4.56301429998002,-0.364196164520898,NA,-0.137393181265317,NA,-3.84718781188489,NA,-0.219091296405035,NA,-2.10569198820289,NA,-0.178242238835176,-1.7100983076493,TRUE,FALSE,FALSE,FALSE
"Curve 14",16,0,1,1.48812011744361,37.6003797964659,148.083196349582,7.19929753739387,0,0.149686665729623,0.434982228536392,NA,NA,NA,1.17027036349006,1.17027036349006,1.17027036349006,7.52846087124114,NA,NA,37.3296015623275,37.3296015623275,37.3296015623275,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.158571601839,0.0119651601897088,0.0265298502132186,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.720147603838277,4.57215904937346,-21.3591463637742,NA,-0.270778234138334,NA,-0.317849753953549,NA,-0.270778234138348,NA,-0.317849753953552,NA,-0.270778234138341,0.329163333847275,-0.317849753953551,NA,TRUE,FALSE,FALSE,FALSE
"Curve 15",0,17,0,1.61456319560995,119.347744634259,72.1892029748531,9.29844919545576,0,0.180145814251649,0.462187753644539,64.9202357545302,NA,NA,0.731060153420147,0.420456772356753,1.04166353448354,NA,NA,NA,56.3490559940204,51.2141074006423,61.4840045873984,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6412044570099,2.22056144982519,0.361415635735953,"plantecophys",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-52.7858224998703,NA,-54.720870919892,-10.0693274350945,-57.8637400468602,NA,-0.572899661126413,NA,-68.1336372336162,NA,-1.1941064232532,NA,-62.9986886402382,NA,-0.883503042189806,-7.26896722032291,FALSE,FALSE,FALSE,FALSE
"Curve 16",9,8,0,0.775968543954659,114.478304329328,152.683557547489,16.2761668467894,0,0.199290800088903,0.362923550447449,141.730291994185,NA,NA,-0.518071666566463,-0.518071666566464,-0.518071666566462,NA,NA,NA,113.331594137419,113.331594137419,113.331594137419,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7165881193393,2.82212040751725,0.407439667675022,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.00168341820522,NA,-166.764519077816,-7.17383438612701,-1.14671019190938,NA,-1.29404021052112,NA,-1.14671019190941,NA,-1.29404021052112,NA,-1.14671019190939,NA,-1.29404021052112,-10.9532655533038,FALSE,FALSE,FALSE,FALSE
"Curve 17",17,0,0,2.07020790848881,23.2111742137931,158.077984641981,17.7904358375631,0,0.0108829922765322,0.3911138430133,67.0527756217513,NA,NA,2.05808495903213,2.05808495903213,2.05808495903213,NA,NA,NA,23.2268774484273,23.2268774484273,23.2268774484273,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.4310383476448,0.0238516645360646,0.037457163405105,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0676537709361701,NA,-0.585590916109149,-57.5824705928444,0.0157032346341985,NA,-0.0121229494566828,NA,0.0157032346341914,NA,-0.0121229494566846,NA,0.015703234634195,NA,-0.0121229494566837,-91.0252090202301,TRUE,FALSE,TRUE,FALSE
"Curve 18",9,8,0,1.59432724097976,52.506970776245,79.1580827951897,9.41849920744076,0,0.392790805050123,0.943526646408718,70.3703051310831,NA,NA,0.413209801884237,0.384499896004476,0.441919707763997,NA,NA,NA,50.9039394252981,50.5507283015385,51.2571505490578,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.36063432392867,0.958607596218277,0.237463012131336,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.05298768382217,NA,-74.0824975410753,-11.1015544512918,-1.24982022718724,NA,-1.15240753321577,NA,-1.95624247470649,NA,-1.20982734497529,NA,-1.60303135094686,NA,-1.18111743909553,-8.7877776641066,FALSE,FALSE,FALSE,FALSE
"Curve 19",0,17,0,1.08833442652831,73.4495622426039,62.4978144070366,8.9355813850835,0,0.174650562440762,0.492092071882216,56.1677760955439,NA,NA,0.354254778695482,0.0909996670677532,0.617509890323211,NA,NA,NA,48.4630716521703,44.1108928042636,52.8152505000769,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3758160920457,1.72781027759656,0.318803856128107,"plantecophys",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-34.0185697879359,NA,-67.4498233208037,-10.1284154838862,-20.634311742527,NA,-0.470824536205098,NA,-29.3386694383402,NA,-0.997334759460555,NA,-24.9864905904336,NA,-0.734079647832826,-6.33003831149273,FALSE,FALSE,FALSE,FALSE
"Curve 20",0,17,0,0.752318927326705,111.738172377576,85.1363903351361,12.3145282531716,0,0.332936044383836,0.457055023516295,74.1209762830766,NA,NA,-1.03014845681467,-1.21644424360063,-0.843852670028709,NA,NA,NA,77.663902476395,71.8989313320654,83.4288736207247,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0942781265324,2.2805381859032,0.366263982740767,"plantecophys",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-30.4947442544883,NA,-236.929754043967,-12.9385495540717,-28.3092987568515,NA,-1.59617159735541,NA,-39.8392410455108,NA,-1.96876317092734,NA,-34.0742699011811,NA,-1.78246738414138,-11.0154140520595,FALSE,FALSE,FALSE,FALSE
