"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","RSS_reported","citransition1","citransition2","alpha","theta_J","V_cmax","V_cmax_se","J_max","J","J_se","V_TPU","V_TPU_se","R_d","R_d_se","V_cmax_pts","J_max_pts","V_TPU_pts","J_lower","J_upper","R_d_lower","R_d_upper","V_TPU_lower","V_TPU_upper","V_cmax_lower","V_cmax_upper","admissible","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","298.15","1","21","1800","Curve 35","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","157.546164525277","0.657710462969262","11.7554951523617","23.7334787967848","5.66069329254296e-30","1186.5","1330","0.36125","0.7","23.7641951041145","9.84307046013357e-16","71.0314445086873","68.6039372139367",NA,NA,NA,"0.658413903252977","2.8291830343764e-16","16","1","0",NA,NA,"0.658413903252976","0.658413903252977",NA,NA,"23.7641951041145","23.7641951041145","TRUE","17","4","13","6.45879866149703e-30","3.79929333029237e-31","6.16384079149711e-16","7.04862161184017e-16","-1132.52657745556"
"420","Inf","298.15","1","21","1800","Curve 36","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0","0","106.755016388092","2.13099699160783","17.6221569136344","100.861111025559","7.57355772818748e-28","119.5","1330","0.36125","0.7","100.991647341385","8.59275511763124e-15","113.168714670672","106.863868586588","3.61172928235501e-15",NA,NA,"2.13327615426795","3.92939281029375e-16","8","9","0","106.863868586588","106.863868586588","2.13327615426795","2.13327615426795",NA,NA,"100.991647341385","100.991647341385","TRUE","17","4","13","5.6964139004075e-27","3.35083170612206e-28","1.83052771247038e-14","2.09328852441973e-14","-1017.23004818259"
"420","Inf","298.15","1","21","1800","Curve 37","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","98.7693007582333","1.20121077910298","9.99081473411992","103.037323149503","1.64428194932005e-28","94","1330","0.36125","0.7","103.170675959321","1.7378870596708e-14","104.188635884437","98.8700103632256","1.21397848925791e-15",NA,NA,"1.20249550862886","5.61600446942327e-16","7","10","0","98.8700103632256","98.8700103632256","1.20249550862886","1.20249550862886",NA,NA,"103.170675959321","103.170675959321","TRUE","17","4","13","6.42551859205802e-29","3.77971681885766e-30","1.94414938182683e-15","2.22321987425342e-15","-1093.47045274796"
"420","Inf","298.15","1","21","1800","Curve 38","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","140.847629158548","1.3364206994907","11.6628062687628","87.7000313559547","4.41614195504038e-28","314","1330","0.36125","0.7","87.8135343589919","5.12021332928556e-15","152.701517060967","140.991243712744","3.2250228923061e-15",NA,NA,"1.33785003992078","5.40317598447677e-16","11","6","0","140.991243712744","140.991243712744","1.33785003992078","1.33785003992079",NA,NA,"87.8135343589919","87.8135343589919","TRUE","17","4","13","1.54222306970708e-28","9.07190041004164e-30","3.01195956314849e-15","3.44430753306991e-15","-1078.58639722167"
"420","Inf","298.15","1","21","1800","Curve 39","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0","0","82.3577795309713","2.37611748408526","14.9247050190903","104.51998356753","1.99187378568305e-29","60.5","1330","0.36125","0.7","104.65525526389","1.70317012641935e-14","86.0327437550189","82.4417552135056","8.76526517490995e-16",NA,NA,"2.37865881017212","2.67421006554954e-16","5","12","0","82.4417552135056","82.4417552135056","2.37865881017212","2.37865881017212",NA,NA,"104.65525526389","104.65525526389","TRUE","17","4","13","1.80437140927334e-27","1.06139494663137e-28","1.03024023733854e-14","1.1781247841945e-14","-1036.77366562009"
"420","Inf","298.15","1","21","1800","Curve 40","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","24.0701732041314","2.01633436584845","14.7694050507061","105.642447773716","0.000962525613773179","44","1330","0.36125","0.7","37.8420189252737","1.36497991930545","24.4386679557496","24.1590006331795","0.00230117704192864",NA,NA,"2.02995371812268","0.0162238360581824","3","14","0","24.1544903261773","24.1635109401817","1.99815499944864","2.06175243679671",NA,NA,"35.166658283435","40.5173795671124","FALSE","17","4","13","0.000982958771483838","5.78211042049317e-05","0.00760401895085301","0.00869552834456104","-107.644754183715"
"420","Inf","298.15","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0","0","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","1.01950411238501e-27","119.5","1330","0.36125","0.7","112.908745635813","8.58387858283725e-15","125.407377596702","117.61582909526","3.26693205652122e-15",NA,NA,"1.16447747246657","3.92533364748481e-16","8","9","0","117.61582909526","117.61582909526","1.16447747246656","1.16447747246657",NA,NA,"112.908745635813","112.908745635813","TRUE","17","4","13","1.76109499305098e-27","1.03593823120646e-28","1.01781050849677e-14","1.16391084546586e-14","-1037.18636630178"
"420","Inf","298.15","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","5.59943331287189e-28","566","1330","0.36125","0.7","44.4949350481504","3.47785781602203e-15","94.1520559699202","89.832162711457","4.3205676356686e-15",NA,NA,"1.85281239252117","6.14404390090991e-16","13","4","0","89.832162711457","89.832162711457","1.85281239252117","1.85281239252117",NA,NA,"44.4949350481504","44.4949350481504","TRUE","17","4","13","5.49244405260129e-28","3.23084944270664e-29","5.68405615973896e-15","6.49996689494605e-15","-1056.9938742208"
"420","Inf","298.15","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","7.63001206999306","314","566","0.36125","0.7","98.4838113536837","3.7628134523305e-15","171.818601245209","156.858184774147","0.939083325142469","10.1845112455788","0","1.95697235778108","3.97076097658126e-16","11","2","4","155.017581456867","158.698788091426","1.95697235778108","1.95697235778109","10.1845112455788","10.1845112455788","98.4838113536837","98.4838113536837","FALSE","17","4","13","0.560652834464026","0.0329795784978839","0.181602804212611","0.207670751702346","0.2421755069768"
"420","Inf","298.15","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","3.09751164815688e-29","1186.5","1330","0.36125","0.7","29.3353309854989","2.78221094779374e-15","88.4913288574262","84.6870342657124",NA,NA,NA,"1.21846365684319","7.99687866040891e-16","16","1","0",NA,NA,"1.21846365684318","1.21846365684319",NA,NA,"29.3353309854989","29.3353309854989","TRUE","17","4","13","3.64355130598955e-29","2.1432654741115e-30","1.46398957445451e-15","1.67413612763064e-15","-1103.11486729386"
"420","Inf","298.15","1","21","1800","Curve 45","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","192.857336158864","2.38072303275578","4.46988089712337","60.1814124983503","1.85307982517811","314","566","0.36125","0.7","58.0697995550289","0.804246105849576","70.9559167314697","68.5336720821529","0.410299460979987","4.44976432072378","4.44089209850063e-16","2.31041176506632","0.084869183474856","11","2","4","67.7294851386321","69.3378590256737","2.1440681654556","2.47675536467704","4.44976432072377","4.44976432072378","56.4934771875638","59.6461219224941","FALSE","17","4","13","6.73577131562467","0.396221842095569","0.629461549338455","0.719816820481469","42.5056328353153"
"420","Inf","298.15","1","21","1800","Curve 46","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0","0","52.3529944971902","1.81109801595565","15.1055126040429","66.1886710533872","5.97562135704916e-29","60.5","1330","0.36125","0.7","66.2743336559593","4.23156019991176e-15","53.7845431544863","52.4063759563633","4.80093345881265e-16",NA,NA,"1.81303503744749","6.64412832520327e-17","5","12","0","52.4063759563633","52.4063759563633","1.81303503744749","1.81303503744749",NA,NA,"66.2743336559593","66.2743336559593","TRUE","17","4","13","4.6311065517131e-28","2.72418032453712e-29","5.219368088703e-15","5.96857575570917e-15","-1059.89369178007"
"420","Inf","298.15","1","21","1800","Curve 47","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","22.5019437880488","1.39193234728416","5.57244683740661","75.2175735266646","0.000841189679018308","44","1330","0.36125","0.7","35.376520786175","1.27604820935625","22.8287834487148","22.5849838974126","0.00215124984787957",NA,NA,"1.40413705314723","0.0151668142938448","3","14","0","22.5807674477107","22.5892003471144","1.3744100971313","1.43386400916317",NA,NA,"32.8754662958367","37.8775752765132","FALSE","17","4","13","0.000859047033804478","5.05321784590869e-05","0.00710859890970696","0.00812899385298592","-109.935393736795"
"420","Inf","298.15","1","21","1800","Curve 48","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0","0","77.6282839977881","2.41937016558135","6.6296787163429","113.300623141695","0.000290554534128292","44","1330","0.36125","0.7","112.814914942205","0.371120033497592","80.9273841103842","77.7588919573252","0.00184191391473317",NA,NA,"2.43113285454497","0.00441104700238797","3","14","0","77.7552818060523","77.7625021085981","2.42248720242029","2.43977850666965",NA,NA,"112.087519676549","113.54231020786","FALSE","17","4","13","0.00161222864799727","9.48369792939572e-05","0.00973842796830973","0.0111363184359771","-99.233059384033"
"420","Inf","298.15","1","21","1800","Curve 49","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","165.666848574136","0.981273097358644","11.2775105879828","33.7785505043576","5.18429526149934e-29","1186.5","1330","0.36125","0.7","33.8222673293257","2.42132498171053e-15","102.815788777516","97.6401975378624",NA,NA,NA,"0.982322597199182","6.95958805406564e-16","16","1","0",NA,NA,"0.98232259719918","0.982322597199183",NA,NA,"33.8222673293257","33.8222673293257","TRUE","17","4","13","1.08714893500771e-28","6.39499373533945e-30","2.52883248463386e-15","2.8918305820784e-15","-1084.530724556"
"420","Inf","298.15","1","21","1800","Curve 50","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","20.7351866559591","1.38782163587865","13.1944853028655","102.184344941168","0.000714282093713167","44","1330","0.36125","0.7","32.5989065055505","1.1758583192736","21.0181418846455","20.8117068083427","0.00198234283933613",NA,NA,"1.39918057083535","0.0139759804006874","3","14","0","20.8078214163776","20.8155922003078","1.37178764925001","1.4265734924207",NA,NA,"30.2942241997742","34.9035888113267","FALSE","17","4","13","0.000729445366733497","4.29085509843233e-05","0.00655046189091451","0.00749073975361732","-112.715560151269"
"420","Inf","298.15","1","21","1800","Curve 51","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","5","3","0","0","0","156.460543251201","0.959673549288418","11.4799934792519","114.946847799816","2.16959806776564","211","1330","0.36125","0.7","115.095614136763","1.42392048893375e-14","169.301755005792","154.79333570062","0.274834754825248",NA,NA,"0.960699947790177","1.15739908705057e-15","10","7","0","154.254659581162","155.332011820077","0.960699947790175","0.960699947790179",NA,NA,"115.095614136763","115.095614136763","TRUE","17","4","13","2.16959806776563","0.127623415750919","0.357244196245256","0.408524367766348","23.2464960588727"
"420","Inf","298.15","1","21","1800","Curve 52","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","178.114998977631","0.54018163130153","4.25324213741347","76.7479172494495","4.23126964428479","211","314","0.36125","0.7","72.6596576182539","1.50800416080042","81.5554263854542","78.3364442012377",NA,"4.22300739321015","3.24316903706033e-16","0.438153554958412","0.122574445170448","10","1","6",NA,NA,"0.197907642424334","0.678399467492489","4.22300739321015","4.22300739321015","69.7039694630851","75.6153457734227","FALSE","17","4","13","3.0451308324579","0.179125343085759","0.423232020392785","0.483984331632742","29.0095290115788"
"420","Inf","298.15","1","21","1800","Curve 53","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","100.411179834139","2.23705844125012","8.15269797496498","119.838146443595","1.36719455636117e-28","74.5","1330","0.36125","0.7","119.993243189736","1.0046791514796e-14","106.026920042698","100.513563572611","1.26142140389248e-15",NA,NA,"2.23945103968545","2.35660608196335e-16","6","11","0","100.513563572611","100.513563572611","2.23945103968545","2.23945103968545",NA,NA,"119.993243189736","119.993243189736","TRUE","17","4","13","1.33958442467843e-28","7.87990838046136e-30","2.80711745042158e-15","3.21006161536651e-15","-1080.98111058973"
"420","Inf","298.15","1","21","1800","Curve 54","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","182.245476112282","1.15457853371045","8.81778024746105","99.1274607584346","5.73024484066893","314","566","0.36125","0.7","99.2557533520127","8.16131194777433e-15","146.713360792233","135.934959389328","0.813819526537557","8.8260049965597","7.25194642938943e-16","1.15581338870676","8.61233739340908e-16","11","2","4","134.339873117314","137.530045661341","1.15581338870676","1.15581338870676","8.8260049965597","8.82600499655971","99.2557533520127","99.2557533520127","FALSE","17","4","13","2.95891362165825","0.174053742450486","0.417197486150726","0.47708357771732","28.5212603613841"
"420","Inf","298.15","1","21","1800","Curve 55","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","199.344872301142","2.24712956093019","2.04906829217449","48.5660609831102","1.16518127918792","157","314","0.36125","0.7","48.4599894583793","0.0695012740328914","41.1629577250288","40.3616333188761","0.665337459348239","2.05011890829106","1.1466334093198e-16","2.24695099841682","0.0042040013274268","9","2","6","39.0575718985535","41.6656947391986","2.23871115581506","2.25519084101857","2.05011890829106","2.05011890829106","48.3237669612749","48.5962119554838","FALSE","17","4","13","3.06550383802093","0.180323755177702","0.424645446434672","0.485600646148738","29.122886263823"
"420","Inf","298.15","1","21","1800","Curve 56","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","111.509708676161","0.888459517303854","6.41933203082532","50.0175754955271","1.69830546849572","566","1330","0.36125","0.7","49.083359851923","0.381607406076801","90.5070399986121","86.5230678759116","0.375497453804202",NA,NA,"0.833785102337766","0.0674154258131801","13","4","0","85.7870928664553","87.2590428853678","0.701650867743933","0.965919336931599",NA,NA,"48.3354093360125","49.8313103678336","FALSE","17","4","13","6.37255141754448","0.37485596573791","0.612254820918472","0.700140173742399","41.5632820202511"
"420","Inf","298.15","1","21","1800","Curve 57","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","0.00317246076310406","44","1330","0.36125","0.7","68.7015096909849","2.47809667183302","44.8119588723737","43.8602342914739","0.00417774583219033",NA,NA,"0.687970701341232","0.0294540846876367","3","14","0","43.8520459096428","43.868422673305","0.630240695353464","0.745700707329",NA,NA,"63.8444402141922","73.5585791677777","FALSE","17","4","13","0.00323980794864976","0.000190576938155868","0.0138049606357957","0.0157865764512126","-87.368817562725"
"420","Inf","298.15","1","21","1800","Curve 58","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","1.03587297616834e-28","1186.5","1330","0.36125","0.7","37.072918328318","2.06827319862991e-15","113.350044750811","107.02437638601",NA,NA,NA,"1.37817115139471","5.94481515470098e-16","16","1","0",NA,NA,"1.37817115139471","1.37817115139471",NA,NA,"37.072918328318","37.072918328318","TRUE","17","4","13","8.55667563131916e-29","5.03333860665833e-30","2.24351033130189e-15","2.56555221695794e-15","-1088.60106774985"
"420","Inf","298.15","1","21","1800","Curve 59","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","197.766620524414","1.99266127483454","13.0077902130783","78.8977880420862","1.54712188224554","756","1330","0.36125","0.7","78.9998990189845","4.31382100020748e-15","192.308984217118","173.394133281204","0.563643863879182",NA,NA,"1.99479248346118","9.25351151355284e-16","14","3","0","172.289391308001","174.498875254407","1.99479248346118","1.99479248346118",NA,NA,"78.9998990189845","78.9998990189845","FALSE","17","4","13","4.73516390074228","0.27853905298484","0.527767991625904","0.603525788164992","36.5145610730603"
"420","Inf","298.15","1","21","1800","Curve 60","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","86.2565711016534","0.714492705143057","6.68821660261601","26.0023044870468","2.1249940634391e-29","1186.5","1330","0.36125","0.7","26.0359571505583","9.79119620987428e-16","78.1092395368935","75.162199343852",NA,NA,NA,"0.715256875670235","2.81427287505681e-16","16","1","0",NA,NA,"0.715256875670235","0.715256875670236",NA,NA,"26.0359571505583","26.0359571505583","TRUE","17","4","13","1.20658740643883e-28","7.09757297905192e-30","2.66412705760291e-15","3.04654584537817e-15","-1082.75868813957"
"420","Inf","298.15","1","21","1800","Curve 61","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","1.28483436883998","756","1330","0.36125","0.7","61.8127689767568","0.302666650335249","141.924884727007","131.862333418997","0.428638464877431",NA,NA,"1.59192135788589","0.0649245606971404","14","3","0","131.022202027837","132.702464810157","1.46466921891949","1.71917349685228",NA,NA,"61.2195423420997","62.4059956114139","FALSE","17","4","13","4.02462739323045","0.236742787837085","0.486562213737447","0.556405178405259","33.7506329490769"
"420","Inf","298.15","1","21","1800","Curve 62","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","0.661107076922629","314","566","0.36125","0.7","34.2783707285722","0.503868903142638","41.1742556659852","40.3724860046395","0.241703220371281","2.62131069741917","1.28197512425571e-16","1.65117425453769","0.0531714634078505","11","2","4","39.8987476927118","40.8462243165672","1.5469581862583","1.75539032281708","2.62131069741917","2.62131069741917","33.2907876784126","35.2659537787318","FALSE","17","4","13","2.37713796993961","0.139831645290565","0.373940697558537","0.427617547486573","24.799536197157"
"420","Inf","298.15","1","21","1800","Curve 63","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","1.36053854247336e-28","314","1330","0.36125","0.7","42.7249395584905","1.98792316136705e-15","65.6128893631252","63.5479525087273","1.00557756062602e-15",NA,NA,"1.01052424396701","2.09778343082871e-16","11","6","0","63.5479525087273","63.5479525087273","1.01052424396701","1.01052424396701",NA,NA,"42.7249395584905","42.7249395584905","TRUE","17","4","13","3.15544362088405e-29","1.85614330640238e-30","1.36240350351956e-15","1.55796801114688e-15","-1105.55997295197"
"420","Inf","298.15","1","21","1800","Curve 64","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","46.5368843053235","0.780152991041541","7.01139610361308","93.1174149924191","0.00359789488898665","44","1330","0.36125","0.7","73.1631485021077","2.63903014095903","47.7930687710524","46.7086218226937","0.00444905854470186",NA,NA,"0.80314942716175","0.0313669027316586","3","14","0","46.6999016679461","46.7173419774413","0.7416702978077","0.864628556515801",NA,NA,"67.990649425828","78.3356475783874","FALSE","17","4","13","0.00367427348363491","0.000216133734331465","0.0147014874870356","0.0168117941284704","-85.2295142956064"
"420","Inf","298.15","1","21","1800","Curve 65","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","142.267991616158","1.97461963776965","11.8457078598626","102.788901862223","4.05819631929634e-28","211","1330","0.36125","0.7","102.921933160614","1.03334615368788e-14","154.394150878512","142.413054435563","6.03922573632387e-15",NA,NA,"1.97673155034581","8.39930251850752e-16","10","7","0","142.413054435563","142.413054435563","1.97673155034581","1.97673155034581",NA,NA,"102.921933160614","102.921933160614","TRUE","17","4","13","3.99114314235256e-28","2.34773126020739e-29","4.84533926594143e-15","5.54085743319747e-15","-1062.42190022608"
"420","Inf","298.15","1","21","1800","Curve 66","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","23.3001215967583","1.76938556001987","4.04598854679614","90.3458557069534","0.000901924614733301","44","1330","0.36125","0.7","36.6313792155997","1.32131155963148","23.6478435127139","23.3861072637659","0.00222755791733985",NA,NA,"1.78237407540336","0.0157048040209633","3","14","0","23.3817412502479","23.3904732772839","1.75159265952227","1.81315549128445",NA,NA,"34.041608558722","39.2211498724774","FALSE","17","4","13","0.000921071292631744","5.41806642724555e-05","0.00736075161056638","0.00841734149804732","-108.750259706493"
"420","Inf","298.15","1","21","1800","Curve 67","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","149.800930655724","2.2841241924162","8.63090450236574","67.7477967186132","3.33479846809822","566","1330","0.36125","0.7","66.2425024715328","0.608530316396554","123.86409211616","116.269148485895","0.504591090956806",NA,NA,"2.19786527441603","0.107504020484986","13","4","0","115.28014994762","117.25814702417","1.98715739426545","2.4085731545666",NA,NA,"65.0497830513955","67.43522189167","FALSE","17","4","13","12.0722247852342","0.710130869719659","0.84269263063092","0.963655890755225","52.4247080884401"
"420","Inf","298.15","1","21","1800","Curve 68","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0","0","144.421489509125","0.623696461939253","13.8588419516012","59.4678784629796","2.17741017280554e-28","756","1330","0.36125","0.7","59.544842891446","2.9688212910542e-15","156.967936073933","144.568748131483","6.43965674260454e-15",NA,NA,"0.624363523269186","6.36837318867185e-16","14","3","0","144.568748131483","144.568748131483","0.624363523269184","0.624363523269187",NA,NA,"59.544842891446","59.544842891446","TRUE","17","4","13","1.66391102731324e-28","9.78771192537201e-30","3.12853191215497e-15","3.57761311417504e-15","-1077.29531616445"
"420","Inf","298.15","1","21","1800","Curve 69","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0","0","27.512877238472","1.72852930875728","2.89141081430018","39.6797164354939","8.16301373748657e-06","44","1330","0.36125","0.7","39.6250806783391","0.0622050772683579","27.9152099328999","27.5495551488812","0.000308731372725678",NA,NA,"1.73191590038797","0.000739355181211694","3","14","0","27.5489500353907","27.5501602623718","1.73046676423279","1.73336503654314",NA,NA,"39.5031587268931","39.747002629785","FALSE","17","4","13","0.000199354122874542","1.17267131102672e-05","0.00342442887358858","0.00391598423500541","-134.767989366966"
"420","Inf","298.15","1","21","1800","Curve 70","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","178.579254561057","0.513918502442539","8.34588497957215","85.8010529525345","5.13333286298693","314","566","0.36125","0.7","85.9120982625908","6.61763975151344e-15","138.181179017248","128.660218777033","0.77026688939861","8.35366957025561","0","0.514468153082933","6.98335594237545e-16","11","2","4","127.150495673812","130.169941880254","0.514468153082932","0.514468153082934","8.35366957025561","8.35366957025561","85.9120982625908","85.9120982625908","FALSE","17","4","13","0.377196994379537","0.022188058492914","0.148956565793234","0.170338349803591","-6.49550756041977"
"420","Inf","298.15","1","21","1800","Curve 71","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","114.261742903874","2.04977608161047","7.08464369934052","40.6963540797587","0.458937460094277","756","1330","0.36125","0.7","40.749024054094","1.93159852951523e-15","99.2522963233106","94.4384583184777","0.306986496821631",NA,NA,"2.051968376168","4.14344249137164e-16","14","3","0","93.8367647847073","95.0401518522481","2.051968376168","2.051968376168",NA,NA,"40.749024054094","40.749024054094","TRUE","17","4","13","0.45893746009428","0.0269963211820165","0.164305572583575","0.187890610584228","-3.16101934228301"
"420","Inf","298.15","1","21","1800","Curve 72","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","73.4994484263938","1.47273957212688","14.4125886028633","36.4359190368559","1.86614907891346e-29","566","1330","0.36125","0.7","36.4830750773403","3.13739500646464e-15","76.3904590812899","73.5743917575842","2.82847546223253e-15",NA,NA,"1.47431470951755","5.54257640016533e-16","13","4","0","73.5743917575842","73.5743917575842","1.47431470951755","1.47431470951755",NA,NA,"36.4830750773403","36.4830750773403","TRUE","17","4","13","1.50746388607078e-28","8.86743462394575e-30","2.97782380673299e-15","3.40527180217648e-15","-1078.97393320144"
"420","Inf","298.15","1","21","1800","Curve 73","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","109.75503157645","1.68638925284613","14.849156013187","80.52620842529","1.65167752030649e-28","211","1330","0.36125","0.7","80.6304269339741","6.9643960886409e-15","116.568158616741","109.866942724865","2.88947550664634e-15",NA,NA,"1.68819289472392","5.66083972911114e-16","10","7","0","109.866942724865","109.866942724865","1.68819289472392","1.68819289472392",NA,NA,"80.6304269339741","80.6304269339741","TRUE","17","4","13","1.66844081454244e-28","9.81435773260259e-30","3.13278753390692e-15","3.58247960383097e-15","-1077.24909869764"
"420","Inf","298.15","1","21","1800","Curve 74","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","198.759701580508","1.92082270042039","12.8862114089727","105.343547344906","8.74992136374923","430.5","756","0.36125","0.7","105.479884912743","6.45226074420887e-15","210.770677508967","187.870458520929","1.46752309724879","12.8982309708916","0","1.92287707562259","9.22019796869485e-16","12","2","3","184.994113250321","190.746803791536","1.92287707562259","1.92287707562259","12.8982309708916","12.8982309708916","105.479884912743","105.479884912743","FALSE","17","4","13","3.05834201363489","0.179902471390288","0.424149114569732","0.485033068946762","29.0831233197452"
